A,PTP_RT,T,H0840-0849,AC82,ES	0.36 	1.1 
A,PTP_RT,T,H0840-0849,AC82,FI	3.53 	4.2 
A,PTP_RT,T,H0840-0849,AC82,FR	0.92 	1.2 
A,PTP_RT,T,H0840-0849,AC82,HU	: 	2.6 
A,PTP_RT,T,H0840-0849,AC82,IT	1.31 	2.4 
A,PTP_RT,T,H0840-0849,AC82,LT	2.92 	: 
A,PTP_RT,T,H0840-0849,AC82,LU	: 	1.1 
A,PTP_RT,T,H0840-0849,AC82,LV	3.37 	: 
A,PTP_RT,T,H0840-0849,AC82,NL	: 	1.4 
A,PTP_RT,T,H0840-0849,AC82,NO	1.54 	1.9 
A,PTP_RT,T,H0840-0849,AC82,PL	2.87 	3.0 
A,PTP_RT,T,H0840-0849,AC82,RO	: 	2.5 
A,PTP_RT,T,H0840-0849,AC82,RS	: 	3.9 
A,PTP_RT,T,H0840-0849,AC82,SI	0.80 	: 
A,PTP_RT,T,H0840-0849,AC82,TR	: 	3.7 
A,PTP_RT,T,H0840-0849,AC82,UK	2.13 	3.9 
A,PTP_RT,T,H0840-0849,AC9E,BE	3.95 	3.7 
A,PTP_RT,T,H0840-0849,AC9E,BG	2.64 	: 
A,PTP_RT,T,H0840-0849,AC9E,DE	2.33 	2.6 
A,PTP_RT,T,H0840-0849,AC9E,EE	4.39 	4.4 
A,PTP_RT,T,H0840-0849,AC9E,EL	: 	3.0 
A,PTP_RT,T,H0840-0849,AC9E,ES	5.01 	4.7 
A,PTP_RT,T,H0840-0849,AC9E,FI	2.86 	3.0 
A,PTP_RT,T,H0840-0849,AC9E,FR	3.83 	4.7 
A,PTP_RT,T,H0840-0849,AC9E,HU	: 	1.9 
A,PTP_RT,T,H0840-0849,AC9E,IT	4.37 	3.8 
A,PTP_RT,T,H0840-0849,AC9E,LT	2.81 	: 
A,PTP_RT,T,H0840-0849,AC9E,LU	: 	4.6 
A,PTP_RT,T,H0840-0849,AC9E,LV	7.71 	: 
A,PTP_RT,T,H0840-0849,AC9E,NL	: 	5.3 
A,PTP_RT,T,H0840-0849,AC9E,NO	3.56 	3.7 
A,PTP_RT,T,H0840-0849,AC9E,PL	1.95 	2.1 
A,PTP_RT,T,H0840-0849,AC9E,RO	: 	2.5 
A,PTP_RT,T,H0840-0849,AC9E,RS	: 	2.0 
A,PTP_RT,T,H0840-0849,AC9E,SI	1.09 	: 
A,PTP_RT,T,H0840-0849,AC9E,TR	: 	4.8 
A,PTP_RT,T,H0840-0849,AC9E,UK	7.25 	8.6 
A,PTP_RT,T,H0840-0849,NSP,BE	1.70 	0.4 
A,PTP_RT,T,H0840-0849,NSP,BG	0.30 	: 
A,PTP_RT,T,H0840-0849,NSP,DE	0.41 	0.4 
A,PTP_RT,T,H0840-0849,NSP,EE	0.19 	0.5 
A,PTP_RT,T,H0840-0849,NSP,EL	: 	0.0 
A,PTP_RT,T,H0840-0849,NSP,ES	0.07 	0.1 
A,PTP_RT,T,H0840-0849,NSP,FI	0.83 	1.0 
A,PTP_RT,T,H0840-0849,NSP,FR	2.47 	2.2 
A,PTP_RT,T,H0840-0849,NSP,HU	: 	0.5 
A,PTP_RT,T,H0840-0849,NSP,IT	0.30 	0.1 
A,PTP_RT,T,H0840-0849,NSP,LT	0.01 	: 
A,PTP_RT,T,H0840-0849,NSP,LU	: 	0.2 
A,PTP_RT,T,H0840-0849,NSP,LV	0.16 	: 
A,PTP_RT,T,H0840-0849,NSP,NL	: 	0.8 
A,PTP_RT,T,H0840-0849,NSP,NO	0.16 	0.3 
A,PTP_RT,T,H0840-0849,NSP,PL	0.08 	0.0 
A,PTP_RT,T,H0840-0849,NSP,RO	: 	0.4 
A,PTP_RT,T,H0840-0849,NSP,RS	: 	0.1 
A,PTP_RT,T,H0840-0849,NSP,SI	0.12 	: 
A,PTP_RT,T,H0840-0849,NSP,TR	: 	0.1 
A,PTP_RT,T,H0840-0849,NSP,UK	0.73 	4.7 
A,PTP_RT,T,H0840-0849,TOTAL,BE	100.00 	100 
A,PTP_RT,T,H0840-0849,TOTAL,BG	100.00 	: 
A,PTP_RT,T,H0840-0849,TOTAL,DE	100.00 	100 
A,PTP_RT,T,H0840-0849,TOTAL,EE	100.00 	100 
A,PTP_RT,T,H0840-0849,TOTAL,EL	: 	100 
A,PTP_RT,T,H0840-0849,TOTAL,ES	100.00 	100 
A,PTP_RT,T,H0840-0849,TOTAL,FI	100.00 	100 
A,PTP_RT,T,H0840-0849,TOTAL,FR	100.00 	100 
A,PTP_RT,T,H0840-0849,TOTAL,HU	: 	100 
A,PTP_RT,T,H0840-0849,TOTAL,IT	100.00 	100 
A,PTP_RT,T,H0840-0849,TOTAL,LT	100.00 	: 
A,PTP_RT,T,H0840-0849,TOTAL,LU	: 	100 
A,PTP_RT,T,H0840-0849,TOTAL,LV	100.00 	: 
A,PTP_RT,T,H0840-0849,TOTAL,NL	: 	100 
A,PTP_RT,T,H0840-0849,TOTAL,NO	100.00 	100 
A,PTP_RT,T,H0840-0849,TOTAL,PL	100.00 	100 
A,PTP_RT,T,H0840-0849,TOTAL,RO	: 	100 
A,PTP_RT,T,H0840-0849,TOTAL,RS	: 	100 
A,PTP_RT,T,H0840-0849,TOTAL,SI	100.00 	: 
A,PTP_RT,T,H0840-0849,TOTAL,TR	: 	100 
A,PTP_RT,T,H0840-0849,TOTAL,UK	100.00 	100 
A,PTP_RT,T,H0850-0859,AC02,BE	10.70 	10.6 
A,PTP_RT,T,H0850-0859,AC02,BG	13.98 	: 
A,PTP_RT,T,H0850-0859,AC02,DE	13.83 	13.8 
A,PTP_RT,T,H0850-0859,AC02,EE	7.94 	8.7 
A,PTP_RT,T,H0850-0859,AC02,EL	: 	11.8 
A,PTP_RT,T,H0850-0859,AC02,ES	6.97 	8.3 
A,PTP_RT,T,H0850-0859,AC02,FI	7.83 	7.8 
A,PTP_RT,T,H0850-0859,AC02,FR	9.10 	10.5 
A,PTP_RT,T,H0850-0859,AC02,HU	: 	10.8 
A,PTP_RT,T,H0850-0859,AC02,IT	6.23 	7.2 
A,PTP_RT,T,H0850-0859,AC02,LT	9.71 	: 
A,PTP_RT,T,H0850-0859,AC02,LU	: 	8.1 
A,PTP_RT,T,H0850-0859,AC02,LV	10.12 	: 
A,PTP_RT,T,H0850-0859,AC02,NL	: 	10.4 
A,PTP_RT,T,H0850-0859,AC02,NO	8.62 	7.6 
A,PTP_RT,T,H0850-0859,AC02,PL	11.38 	12.1 
A,PTP_RT,T,H0850-0859,AC02,RO	: 	13.8 
A,PTP_RT,T,H0850-0859,AC02,RS	: 	17.0 
A,PTP_RT,T,H0850-0859,AC02,SI	10.91 	: 
A,PTP_RT,T,H0850-0859,AC02,TR	: 	9.4 
A,PTP_RT,T,H0850-0859,AC02,UK	8.07 	7.7 
A,PTP_RT,T,H0850-0859,AC0A,BE	30.09 	32.5 
A,PTP_RT,T,H0850-0859,AC0A,BG	12.83 	: 
A,PTP_RT,T,H0850-0859,AC0A,DE	19.75 	24.7 
A,PTP_RT,T,H0850-0859,AC0A,EE	21.72 	32.6 
A,PTP_RT,T,H0850-0859,AC0A,EL	: 	26.7 
A,PTP_RT,T,H0850-0859,AC0A,ES	41.01 	42.4 
A,PTP_RT,T,H0850-0859,AC0A,FI	22.98 	27.3 
A,PTP_RT,T,H0850-0859,AC0A,FR	27.63 	32.3 
A,PTP_RT,T,H0850-0859,AC0A,HU	: 	15.6 
A,PTP_RT,T,H0850-0859,AC0A,IT	21.35 	22.0 
A,PTP_RT,T,H0850-0859,AC0A,LT	15.93 	: 
A,PTP_RT,T,H0850-0859,AC0A,LU	: 	30.8 
A,PTP_RT,T,H0850-0859,AC0A,LV	18.55 	: 
A,PTP_RT,T,H0850-0859,AC0A,NL	: 	32.7 
A,PTP_RT,T,H0850-0859,AC0A,NO	29.58 	31.1 
A,PTP_RT,T,H0850-0859,AC0A,PL	17.58 	19.4 
A,PTP_RT,T,H0850-0859,AC0A,RO	: 	15.5 
A,PTP_RT,T,H0850-0859,AC0A,RS	: 	16.7 
A,PTP_RT,T,H0850-0859,AC0A,SI	12.71 	: 
A,PTP_RT,T,H0850-0859,AC0A,TR	: 	35.0 
A,PTP_RT,T,H0850-0859,AC0A,UK	25.36 	29.4 
A,PTP_RT,T,H0850-0859,AC1_2_TR,BE	23.44 	24.5 
A,PTP_RT,T,H0850-0859,AC1_2_TR,BG	27.68 	: 
A,PTP_RT,T,H0850-0859,AC1_2_TR,DE	26.48 	27.4 
A,PTP_RT,T,H0850-0859,AC1_2_TR,EE	30.06 	24.7 
A,PTP_RT,T,H0850-0859,AC1_2_TR,EL	: 	23.0 
A,PTP_RT,T,H0850-0859,AC1_2_TR,ES	25.14 	21.7 
A,PTP_RT,T,H0850-0859,AC1_2_TR,FI	30.06 	26.3 
A,PTP_RT,T,H0850-0859,AC1_2_TR,FR	27.71 	24.2 
A,PTP_RT,T,H0850-0859,AC1_2_TR,HU	: 	28.5 
A,PTP_RT,T,H0850-0859,AC1_2_TR,IT	30.17 	31.2 
A,PTP_RT,T,H0850-0859,AC1_2_TR,LT	35.73 	: 
A,PTP_RT,T,H0850-0859,AC1_2_TR,LU	: 	35.4 
A,PTP_RT,T,H0850-0859,AC1_2_TR,LV	33.49 	: 
A,PTP_RT,T,H0850-0859,AC1_2_TR,NL	: 	25.2 
A,PTP_RT,T,H0850-0859,AC1_2_TR,NO	33.69 	34.4 
A,PTP_RT,T,H0850-0859,AC1_2_TR,PL	27.38 	28.0 
A,PTP_RT,T,H0850-0859,AC1_2_TR,RO	: 	33.0 
A,PTP_RT,T,H0850-0859,AC1_2_TR,RS	: 	24.8 
A,PTP_RT,T,H0850-0859,AC1_2_TR,SI	33.31 	: 
A,PTP_RT,T,H0850-0859,AC1_2_TR,TR	: 	25.1 
A,PTP_RT,T,H0850-0859,AC1_2_TR,UK	25.81 	22.0 
A,PTP_RT,T,H0850-0859,AC3_TR,BE	19.43 	18.7 
A,PTP_RT,T,H0850-0859,AC3_TR,BG	33.83 	: 
A,PTP_RT,T,H0850-0859,AC3_TR,DE	24.30 	20.8 
A,PTP_RT,T,H0850-0859,AC3_TR,EE	24.06 	18.0 
A,PTP_RT,T,H0850-0859,AC3_TR,EL	: 	21.9 
A,PTP_RT,T,H0850-0859,AC3_TR,ES	16.34 	17.4 
A,PTP_RT,T,H0850-0859,AC3_TR,FI	17.67 	17.4 
A,PTP_RT,T,H0850-0859,AC3_TR,FR	22.34 	18.6 
A,PTP_RT,T,H0850-0859,AC3_TR,HU	: 	32.5 
A,PTP_RT,T,H0850-0859,AC3_TR,IT	28.89 	27.6 
A,PTP_RT,T,H0850-0859,AC3_TR,LT	23.94 	: 
A,PTP_RT,T,H0850-0859,AC3_TR,LU	: 	14.7 
A,PTP_RT,T,H0850-0859,AC3_TR,LV	19.23 	: 
A,PTP_RT,T,H0850-0859,AC3_TR,NL	: 	16.4 
A,PTP_RT,T,H0850-0859,AC3_TR,NO	13.53 	12.9 
A,PTP_RT,T,H0850-0859,AC3_TR,PL	28.41 	27.2 
A,PTP_RT,T,H0850-0859,AC3_TR,RO	: 	26.3 
A,PTP_RT,T,H0850-0859,AC3_TR,RS	: 	28.7 
A,PTP_RT,T,H0850-0859,AC3_TR,SI	29.25 	: 
A,PTP_RT,T,H0850-0859,AC3_TR,TR	: 	16.1 
A,PTP_RT,T,H0850-0859,AC3_TR,UK	22.73 	17.0 
A,PTP_RT,T,H0850-0859,AC4-8A,BE	10.06 	8.7 
A,PTP_RT,T,H0850-0859,AC4-8A,BG	6.17 	: 
A,PTP_RT,T,H0850-0859,AC4-8A,DE	12.75 	9.6 
A,PTP_RT,T,H0850-0859,AC4-8A,EE	8.15 	7.6 
A,PTP_RT,T,H0850-0859,AC4-8A,EL	: 	8.8 
A,PTP_RT,T,H0850-0859,AC4-8A,ES	4.80 	4.2 
A,PTP_RT,T,H0850-0859,AC4-8A,FI	15.06 	13.6 
A,PTP_RT,T,H0850-0859,AC4-8A,FR	5.88 	6.4 
A,PTP_RT,T,H0850-0859,AC4-8A,HU	: 	7.6 
A,PTP_RT,T,H0850-0859,AC4-8A,IT	7.66 	6.1 
A,PTP_RT,T,H0850-0859,AC4-8A,LT	8.67 	: 
A,PTP_RT,T,H0850-0859,AC4-8A,LU	: 	5.8 
A,PTP_RT,T,H0850-0859,AC4-8A,LV	8.01 	: 
A,PTP_RT,T,H0850-0859,AC4-8A,NL	: 	8.7 
A,PTP_RT,T,H0850-0859,AC4-8A,NO	10.00 	8.9 
A,PTP_RT,T,H0850-0859,AC4-8A,PL	10.40 	7.8 
A,PTP_RT,T,H0850-0859,AC4-8A,RO	: 	5.6 
A,PTP_RT,T,H0850-0859,AC4-8A,RS	: 	6.6 
A,PTP_RT,T,H0850-0859,AC4-8A,SI	11.71 	: 
A,PTP_RT,T,H0850-0859,AC4-8A,TR	: 	5.7 
A,PTP_RT,T,H0850-0859,AC4-8A,UK	8.93 	8.1 
A,PTP_RT,T,H0850-0859,AC82,BE	0.77 	1.3 
A,PTP_RT,T,H0850-0859,AC82,BG	2.18 	: 
A,PTP_RT,T,H0850-0859,AC82,DE	0.46 	0.9 
A,PTP_RT,T,H0850-0859,AC82,EE	3.67 	3.4 
A,PTP_RT,T,H0850-0859,AC82,EL	: 	5.0 
A,PTP_RT,T,H0850-0859,AC82,ES	0.42 	1.0 
A,PTP_RT,T,H0850-0859,AC82,FI	3.45 	4.3 
A,PTP_RT,T,H0850-0859,AC82,FR	0.96 	1.2 
A,PTP_RT,T,H0850-0859,AC82,HU	: 	2.7 
A,PTP_RT,T,H0850-0859,AC82,IT	1.39 	2.3 
A,PTP_RT,T,H0850-0859,AC82,LT	3.50 	: 
A,PTP_RT,T,H0850-0859,AC82,LU	: 	1.0 
A,PTP_RT,T,H0850-0859,AC82,LV	3.61 	: 
A,PTP_RT,T,H0850-0859,AC82,NL	: 	1.6 
A,PTP_RT,T,H0850-0859,AC82,NO	1.53 	2.0 
A,PTP_RT,T,H0850-0859,AC82,PL	2.96 	3.3 
A,PTP_RT,T,H0850-0859,AC82,RO	: 	2.7 
A,PTP_RT,T,H0850-0859,AC82,RS	: 	4.2 
A,PTP_RT,T,H0850-0859,AC82,SI	0.87 	: 
A,PTP_RT,T,H0850-0859,AC82,TR	: 	3.9 
A,PTP_RT,T,H0850-0859,AC82,UK	2.11 	3.9 
A,PTP_RT,T,H0850-0859,AC9E,BE	3.63 	3.4 
A,PTP_RT,T,H0850-0859,AC9E,BG	3.01 	: 
A,PTP_RT,T,H0850-0859,AC9E,DE	2.08 	2.4 
A,PTP_RT,T,H0850-0859,AC9E,EE	4.15 	4.4 
A,PTP_RT,T,H0850-0859,AC9E,EL	: 	2.8 
A,PTP_RT,T,H0850-0859,AC9E,ES	5.27 	4.9 
A,PTP_RT,T,H0850-0859,AC9E,FI	2.14 	2.3 
A,PTP_RT,T,H0850-0859,AC9E,FR	3.64 	4.5 
A,PTP_RT,T,H0850-0859,AC9E,HU	: 	1.7 
A,PTP_RT,T,H0850-0859,AC9E,IT	3.99 	3.4 
A,PTP_RT,T,H0850-0859,AC9E,LT	2.48 	: 
A,PTP_RT,T,H0850-0859,AC9E,LU	: 	3.9 
A,PTP_RT,T,H0850-0859,AC9E,LV	6.81 	: 
A,PTP_RT,T,H0850-0859,AC9E,NL	: 	4.4 
A,PTP_RT,T,H0850-0859,AC9E,NO	2.90 	2.7 
A,PTP_RT,T,H0850-0859,AC9E,PL	1.78 	2.0 
A,PTP_RT,T,H0850-0859,AC9E,RO	: 	2.6 
A,PTP_RT,T,H0850-0859,AC9E,RS	: 	1.9 
A,PTP_RT,T,H0850-0859,AC9E,SI	1.11 	: 
A,PTP_RT,T,H0850-0859,AC9E,TR	: 	4.7 
A,PTP_RT,T,H0850-0859,AC9E,UK	6.35 	7.1 
A,PTP_RT,T,H0850-0859,NSP,BE	1.88 	0.4 
A,PTP_RT,T,H0850-0859,NSP,BG	0.32 	: 
A,PTP_RT,T,H0850-0859,NSP,DE	0.34 	0.5 
A,PTP_RT,T,H0850-0859,NSP,EE	0.24 	0.5 
A,PTP_RT,T,H0850-0859,NSP,EL	: 	0.0 
A,PTP_RT,T,H0850-0859,NSP,ES	0.06 	0.1 
A,PTP_RT,T,H0850-0859,NSP,FI	0.80 	1.0 
A,PTP_RT,T,H0850-0859,NSP,FR	2.75 	2.3 
A,PTP_RT,T,H0850-0859,NSP,HU	: 	0.5 
A,PTP_RT,T,H0850-0859,NSP,IT	0.33 	0.2 
A,PTP_RT,T,H0850-0859,NSP,LT	0.05 	: 
A,PTP_RT,T,H0850-0859,NSP,LU	: 	0.2 
A,PTP_RT,T,H0850-0859,NSP,LV	0.18 	: 
A,PTP_RT,T,H0850-0859,NSP,NL	: 	0.7 
A,PTP_RT,T,H0850-0859,NSP,NO	0.15 	0.3 
A,PTP_RT,T,H0850-0859,NSP,PL	0.10 	0.0 
A,PTP_RT,T,H0850-0859,NSP,RO	: 	0.5 
A,PTP_RT,T,H0850-0859,NSP,RS	: 	0.2 
A,PTP_RT,T,H0850-0859,NSP,SI	0.14 	: 
A,PTP_RT,T,H0850-0859,NSP,TR	: 	0.2 
A,PTP_RT,T,H0850-0859,NSP,UK	0.63 	4.8 
A,PTP_RT,T,H0850-0859,TOTAL,BE	100.00 	100 
A,PTP_RT,T,H0850-0859,TOTAL,BG	100.00 	: 
A,PTP_RT,T,H0850-0859,TOTAL,DE	100.00 	100 
A,PTP_RT,T,H0850-0859,TOTAL,EE	100.00 	100 
A,PTP_RT,T,H0850-0859,TOTAL,EL	: 	100 
A,PTP_RT,T,H0850-0859,TOTAL,ES	100.00 	100 
A,PTP_RT,T,H0850-0859,TOTAL,FI	100.00 	100 
A,PTP_RT,T,H0850-0859,TOTAL,FR	100.00 	100 
A,PTP_RT,T,H0850-0859,TOTAL,HU	: 	100 
A,PTP_RT,T,H0850-0859,TOTAL,IT	100.00 	100 
A,PTP_RT,T,H0850-0859,TOTAL,LT	100.00 	: 
A,PTP_RT,T,H0850-0859,TOTAL,LU	: 	100 
A,PTP_RT,T,H0850-0859,TOTAL,LV	100.00 	: 
A,PTP_RT,T,H0850-0859,TOTAL,NL	: 	100 
A,PTP_RT,T,H0850-0859,TOTAL,NO	100.00 	100 
A,PTP_RT,T,H0850-0859,TOTAL,PL	100.00 	100 
A,PTP_RT,T,H0850-0859,TOTAL,RO	: 	100 
A,PTP_RT,T,H0850-0859,TOTAL,RS	: 	100 
A,PTP_RT,T,H0850-0859,TOTAL,SI	100.00 	: 
A,PTP_RT,T,H0850-0859,TOTAL,TR	: 	100 
A,PTP_RT,T,H0850-0859,TOTAL,UK	100.00 	100 
A,PTP_RT,T,H0900-0909,AC02,BE	9.38 	9.2 
A,PTP_RT,T,H0900-0909,AC02,BG	12.66 	: 
A,PTP_RT,T,H0900-0909,AC02,DE	13.43 	13.7 
A,PTP_RT,T,H0900-0909,AC02,EE	8.66 	8.7 
A,PTP_RT,T,H0900-0909,AC02,EL	: 	10.5 
A,PTP_RT,T,H0900-0909,AC02,ES	6.79 	8.7 
A,PTP_RT,T,H0900-0909,AC02,FI	7.56 	7.8 
A,PTP_RT,T,H0900-0909,AC02,FR	8.11 	8.1 
A,PTP_RT,T,H0900-0909,AC02,HU	: 	10.6 
A,PTP_RT,T,H0900-0909,AC02,IT	4.39 	5.8 
A,PTP_RT,T,H0900-0909,AC02,LT	9.10 	: 
A,PTP_RT,T,H0900-0909,AC02,LU	: 	7.8 
A,PTP_RT,T,H0900-0909,AC02,LV	8.27 	: 
A,PTP_RT,T,H0900-0909,AC02,NL	: 	10.5 
A,PTP_RT,T,H0900-0909,AC02,NO	8.30 	7.9 
A,PTP_RT,T,H0900-0909,AC02,PL	9.94 	11.5 
A,PTP_RT,T,H0900-0909,AC02,RO	: 	12.1 
A,PTP_RT,T,H0900-0909,AC02,RS	: 	14.8 
A,PTP_RT,T,H0900-0909,AC02,SI	9.47 	: 
A,PTP_RT,T,H0900-0909,AC02,TR	: 	8.9 
A,PTP_RT,T,H0900-0909,AC02,UK	7.11 	7.3 
A,PTP_RT,T,H0900-0909,AC0A,BE	23.34 	28.1 
A,PTP_RT,T,H0900-0909,AC0A,BG	10.81 	: 
A,PTP_RT,T,H0900-0909,AC0A,DE	17.14 	21.5 
A,PTP_RT,T,H0900-0909,AC0A,EE	19.73 	27.2 
A,PTP_RT,T,H0900-0909,AC0A,EL	: 	23.6 
A,PTP_RT,T,H0900-0909,AC0A,ES	36.08 	37.5 
A,PTP_RT,T,H0900-0909,AC0A,FI	20.28 	24.1 
A,PTP_RT,T,H0900-0909,AC0A,FR	21.05 	27.2 
A,PTP_RT,T,H0900-0909,AC0A,HU	: 	13.1 
A,PTP_RT,T,H0900-0909,AC0A,IT	18.44 	18.9 
A,PTP_RT,T,H0900-0909,AC0A,LT	15.08 	: 
A,PTP_RT,T,H0900-0909,AC0A,LU	: 	27.2 
A,PTP_RT,T,H0900-0909,AC0A,LV	16.82 	: 
A,PTP_RT,T,H0900-0909,AC0A,NL	: 	29.4 
A,PTP_RT,T,H0900-0909,AC0A,NO	26.57 	28.3 
A,PTP_RT,T,H0900-0909,AC0A,PL	15.68 	17.4 
A,PTP_RT,T,H0900-0909,AC0A,RO	: 	13.5 
A,PTP_RT,T,H0900-0909,AC0A,RS	: 	15.4 
A,PTP_RT,T,H0900-0909,AC0A,SI	11.12 	: 
A,PTP_RT,T,H0900-0909,AC0A,TR	: 	32.0 
A,PTP_RT,T,H0900-0909,AC0A,UK	22.79 	26.1 
A,PTP_RT,T,H0900-0909,AC1_2_TR,BE	25.33 	26.6 
A,PTP_RT,T,H0900-0909,AC1_2_TR,BG	30.64 	: 
A,PTP_RT,T,H0900-0909,AC1_2_TR,DE	24.98 	27.2 
A,PTP_RT,T,H0900-0909,AC1_2_TR,EE	32.41 	28.4 
A,PTP_RT,T,H0900-0909,AC1_2_TR,EL	: 	24.9 
A,PTP_RT,T,H0900-0909,AC1_2_TR,ES	29.82 	26.2 
A,PTP_RT,T,H0900-0909,AC1_2_TR,FI	31.83 	28.0 
A,PTP_RT,T,H0900-0909,AC1_2_TR,FR	30.99 	27.7 
A,PTP_RT,T,H0900-0909,AC1_2_TR,HU	: 	28.2 
A,PTP_RT,T,H0900-0909,AC1_2_TR,IT	32.84 	33.6 
A,PTP_RT,T,H0900-0909,AC1_2_TR,LT	37.23 	: 
A,PTP_RT,T,H0900-0909,AC1_2_TR,LU	: 	38.1 
A,PTP_RT,T,H0900-0909,AC1_2_TR,LV	37.72 	: 
A,PTP_RT,T,H0900-0909,AC1_2_TR,NL	: 	27.1 
A,PTP_RT,T,H0900-0909,AC1_2_TR,NO	35.06 	35.6 
A,PTP_RT,T,H0900-0909,AC1_2_TR,PL	28.23 	29.2 
A,PTP_RT,T,H0900-0909,AC1_2_TR,RO	: 	36.2 
A,PTP_RT,T,H0900-0909,AC1_2_TR,RS	: 	24.8 
A,PTP_RT,T,H0900-0909,AC1_2_TR,SI	33.16 	: 
A,PTP_RT,T,H0900-0909,AC1_2_TR,TR	: 	28.0 
A,PTP_RT,T,H0900-0909,AC1_2_TR,UK	29.82 	26.0 
A,PTP_RT,T,H0900-0909,AC3_TR,BE	22.31 	22.6 
A,PTP_RT,T,H0900-0909,AC3_TR,BG	34.75 	: 
A,PTP_RT,T,H0900-0909,AC3_TR,DE	26.42 	23.4 
A,PTP_RT,T,H0900-0909,AC3_TR,EE	24.46 	19.7 
A,PTP_RT,T,H0900-0909,AC3_TR,EL	: 	24.4 
A,PTP_RT,T,H0900-0909,AC3_TR,ES	18.65 	19.1 
A,PTP_RT,T,H0900-0909,AC3_TR,FI	20.56 	19.0 
A,PTP_RT,T,H0900-0909,AC3_TR,FR	26.57 	22.9 
A,PTP_RT,T,H0900-0909,AC3_TR,HU	: 	35.2 
A,PTP_RT,T,H0900-0909,AC3_TR,IT	30.97 	30.7 
A,PTP_RT,T,H0900-0909,AC3_TR,LT	24.94 	: 
A,PTP_RT,T,H0900-0909,AC3_TR,LU	: 	16.6 
A,PTP_RT,T,H0900-0909,AC3_TR,LV	20.76 	: 
A,PTP_RT,T,H0900-0909,AC3_TR,NL	: 	17.9 
A,PTP_RT,T,H0900-0909,AC3_TR,NO	15.98 	15.1 
A,PTP_RT,T,H0900-0909,AC3_TR,PL	29.86 	28.3 
A,PTP_RT,T,H0900-0909,AC3_TR,RO	: 	28.0 
A,PTP_RT,T,H0900-0909,AC3_TR,RS	: 	32.7 
A,PTP_RT,T,H0900-0909,AC3_TR,SI	31.50 	: 
A,PTP_RT,T,H0900-0909,AC3_TR,TR	: 	17.5 
A,PTP_RT,T,H0900-0909,AC3_TR,UK	23.67 	20.5 
A,PTP_RT,T,H0900-0909,AC4-8A,BE	14.58 	10.1 
A,PTP_RT,T,H0900-0909,AC4-8A,BG	7.09 	: 
A,PTP_RT,T,H0900-0909,AC4-8A,DE	15.35 	11.1 
A,PTP_RT,T,H0900-0909,AC4-8A,EE	8.51 	8.2 
A,PTP_RT,T,H0900-0909,AC4-8A,EL	: 	10.0 
A,PTP_RT,T,H0900-0909,AC4-8A,ES	5.67 	5.0 
A,PTP_RT,T,H0900-0909,AC4-8A,FI	15.16 	14.2 
A,PTP_RT,T,H0900-0909,AC4-8A,FR	7.18 	7.7 
A,PTP_RT,T,H0900-0909,AC4-8A,HU	: 	8.1 
A,PTP_RT,T,H0900-0909,AC4-8A,IT	9.02 	6.8 
A,PTP_RT,T,H0900-0909,AC4-8A,LT	8.77 	: 
A,PTP_RT,T,H0900-0909,AC4-8A,LU	: 	6.4 
A,PTP_RT,T,H0900-0909,AC4-8A,LV	8.84 	: 
A,PTP_RT,T,H0900-0909,AC4-8A,NL	: 	9.6 
A,PTP_RT,T,H0900-0909,AC4-8A,NO	10.82 	9.1 
A,PTP_RT,T,H0900-0909,AC4-8A,PL	11.34 	8.9 
A,PTP_RT,T,H0900-0909,AC4-8A,RO	: 	6.1 
A,PTP_RT,T,H0900-0909,AC4-8A,RS	: 	6.9 
A,PTP_RT,T,H0900-0909,AC4-8A,SI	12.85 	: 
A,PTP_RT,T,H0900-0909,AC4-8A,TR	: 	6.5 
A,PTP_RT,T,H0900-0909,AC4-8A,UK	9.84 	8.6 
A,PTP_RT,T,H0900-0909,AC82,BE	0.81 	1.2 
A,PTP_RT,T,H0900-0909,AC82,BG	2.58 	: 
A,PTP_RT,T,H0900-0909,AC82,DE	0.62 	1.0 
A,PTP_RT,T,H0900-0909,AC82,EE	3.68 	4.8 
A,PTP_RT,T,H0900-0909,AC82,EL	: 	4.8 
A,PTP_RT,T,H0900-0909,AC82,ES	0.47 	1.1 
A,PTP_RT,T,H0900-0909,AC82,FI	2.80 	4.4 
A,PTP_RT,T,H0900-0909,AC82,FR	1.14 	1.2 
A,PTP_RT,T,H0900-0909,AC82,HU	: 	3.0 
A,PTP_RT,T,H0900-0909,AC82,IT	1.26 	2.0 
A,PTP_RT,T,H0900-0909,AC82,LT	3.64 	: 
A,PTP_RT,T,H0900-0909,AC82,LU	: 	1.3 
A,PTP_RT,T,H0900-0909,AC82,LV	3.99 	: 
A,PTP_RT,T,H0900-0909,AC82,NL	: 	1.7 
A,PTP_RT,T,H0900-0909,AC82,NO	1.58 	2.1 
A,PTP_RT,T,H0900-0909,AC82,PL	3.37 	3.5 
A,PTP_RT,T,H0900-0909,AC82,RO	: 	3.0 
A,PTP_RT,T,H0900-0909,AC82,RS	: 	4.1 
A,PTP_RT,T,H0900-0909,AC82,SI	0.90 	: 
A,PTP_RT,T,H0900-0909,AC82,TR	: 	4.1 
A,PTP_RT,T,H0900-0909,AC82,UK	2.38 	3.8 
A,PTP_RT,T,H0900-0909,AC9E,BE	1.98 	1.9 
