A,PTP_RT,D1-5,F,AC22,LT	1.2 	: 
A,PTP_RT,D1-5,F,AC22,LU	: 	2.9 
A,PTP_RT,D1-5,F,AC22,LV	1.1 	: 
A,PTP_RT,D1-5,F,AC22,NL	: 	2.8 
A,PTP_RT,D1-5,F,AC22,NO	: 	0.9 
A,PTP_RT,D1-5,F,AC22,PL	1.3 	1.2 
A,PTP_RT,D1-5,F,AC22,RO	: 	0.4 
A,PTP_RT,D1-5,F,AC22,RS	: 	0.7 
A,PTP_RT,D1-5,F,AC22,SI	1.1 	: 
A,PTP_RT,D1-5,F,AC22,UK	2.0 	1.7 
A,PTP_RT,D1-5,F,AC3,AT	: 	97.1 
A,PTP_RT,D1-5,F,AC3,BE	96.9 	95.8 
A,PTP_RT,D1-5,F,AC3,BG	96.5 	: 
A,PTP_RT,D1-5,F,AC3,DE	96.8 	96.4 
A,PTP_RT,D1-5,F,AC3,EE	97.6 	95.3 
A,PTP_RT,D1-5,F,AC3,EL	: 	94.3 
A,PTP_RT,D1-5,F,AC3,ES	95.8 	94.7 
A,PTP_RT,D1-5,F,AC3,FI	98.4 	97.3 
A,PTP_RT,D1-5,F,AC3,FR	96.8 	94.6 
A,PTP_RT,D1-5,F,AC3,HU	: 	97.0 
A,PTP_RT,D1-5,F,AC3,IT	95.6 	95.6 
A,PTP_RT,D1-5,F,AC3,LT	97.8 	: 
A,PTP_RT,D1-5,F,AC3,LU	: 	94.0 
A,PTP_RT,D1-5,F,AC3,LV	94.8 	: 
A,PTP_RT,D1-5,F,AC3,NL	: 	96.2 
A,PTP_RT,D1-5,F,AC3,NO	98.7 	98.4 
A,PTP_RT,D1-5,F,AC3,PL	98.5 	98.1 
A,PTP_RT,D1-5,F,AC3,RO	: 	96.3 
A,PTP_RT,D1-5,F,AC3,RS	: 	96.8 
A,PTP_RT,D1-5,F,AC3,SI	97.2 	: 
A,PTP_RT,D1-5,F,AC3,UK	97.2 	96.8 
A,PTP_RT,D1-5,F,AC313,AT	: 	50.0 
A,PTP_RT,D1-5,F,AC313,BE	62.3 	63.7 
A,PTP_RT,D1-5,F,AC313,BG	78.6 	: 
A,PTP_RT,D1-5,F,AC313,DE	58.0 	45.9 
A,PTP_RT,D1-5,F,AC313,EE	72.5 	55.4 
A,PTP_RT,D1-5,F,AC313,EL	: 	73.2 
A,PTP_RT,D1-5,F,AC313,ES	66.7 	62.8 
A,PTP_RT,D1-5,F,AC313,FI	56.4 	53.4 
A,PTP_RT,D1-5,F,AC313,FR	62.9 	45.5 
A,PTP_RT,D1-5,F,AC313,HU	: 	71.8 
A,PTP_RT,D1-5,F,AC313,IT	69.3 	57.2 
A,PTP_RT,D1-5,F,AC313,LT	68.3 	: 
A,PTP_RT,D1-5,F,AC313,LU	: 	60.2 
A,PTP_RT,D1-5,F,AC313,LV	63.0 	: 
A,PTP_RT,D1-5,F,AC313,NL	: 	57.3 
A,PTP_RT,D1-5,F,AC313,NO	65.2 	60.6 
A,PTP_RT,D1-5,F,AC313,PL	76.2 	65.3 
A,PTP_RT,D1-5,F,AC313,RO	: 	79.8 
A,PTP_RT,D1-5,F,AC313,RS	: 	75.7 
A,PTP_RT,D1-5,F,AC313,SI	71.1 	: 
A,PTP_RT,D1-5,F,AC313,UK	62.6 	49.9 
A,PTP_RT,D1-5,F,AC31A,AT	: 	82.0 
A,PTP_RT,D1-5,F,AC31A,BE	84.8 	78.8 
A,PTP_RT,D1-5,F,AC31A,BG	87.9 	: 
A,PTP_RT,D1-5,F,AC31A,DE	80.0 	76.7 
A,PTP_RT,D1-5,F,AC31A,EE	90.0 	84.4 
A,PTP_RT,D1-5,F,AC31A,EL	: 	84.9 
A,PTP_RT,D1-5,F,AC31A,ES	87.6 	81.6 
A,PTP_RT,D1-5,F,AC31A,FI	86.1 	83.9 
A,PTP_RT,D1-5,F,AC31A,FR	83.5 	80.4 
A,PTP_RT,D1-5,F,AC31A,HU	: 	83.7 
A,PTP_RT,D1-5,F,AC31A,IT	86.6 	88.4 
A,PTP_RT,D1-5,F,AC31A,LT	90.2 	: 
A,PTP_RT,D1-5,F,AC31A,LU	: 	78.6 
A,PTP_RT,D1-5,F,AC31A,LV	84.3 	: 
A,PTP_RT,D1-5,F,AC31A,NL	: 	80.6 
A,PTP_RT,D1-5,F,AC31A,NO	88.5 	86.7 
A,PTP_RT,D1-5,F,AC31A,PL	94.1 	90.9 
A,PTP_RT,D1-5,F,AC31A,RO	: 	87.0 
A,PTP_RT,D1-5,F,AC31A,RS	: 	88.3 
A,PTP_RT,D1-5,F,AC31A,SI	85.8 	: 
A,PTP_RT,D1-5,F,AC31A,UK	88.1 	81.7 
A,PTP_RT,D1-5,F,AC321,AT	: 	68.5 
A,PTP_RT,D1-5,F,AC321,BE	48.3 	31.9 
A,PTP_RT,D1-5,F,AC321,BG	56.4 	: 
A,PTP_RT,D1-5,F,AC321,DE	64.6 	59.4 
A,PTP_RT,D1-5,F,AC321,EE	66.9 	47.3 
A,PTP_RT,D1-5,F,AC321,EL	: 	61.9 
A,PTP_RT,D1-5,F,AC321,ES	67.0 	55.8 
A,PTP_RT,D1-5,F,AC321,FI	58.9 	50.1 
A,PTP_RT,D1-5,F,AC321,FR	75.2 	65.7 
A,PTP_RT,D1-5,F,AC321,HU	: 	52.3 
A,PTP_RT,D1-5,F,AC321,IT	81.1 	79.7 
A,PTP_RT,D1-5,F,AC321,LT	73.6 	: 
A,PTP_RT,D1-5,F,AC321,LU	: 	34.1 
A,PTP_RT,D1-5,F,AC321,LV	49.3 	: 
A,PTP_RT,D1-5,F,AC321,NL	: 	51.5 
A,PTP_RT,D1-5,F,AC321,NO	64.9 	60.7 
A,PTP_RT,D1-5,F,AC321,PL	64.7 	60.4 
A,PTP_RT,D1-5,F,AC321,RO	: 	57.0 
A,PTP_RT,D1-5,F,AC321,RS	: 	62.5 
A,PTP_RT,D1-5,F,AC321,SI	64.6 	: 
A,PTP_RT,D1-5,F,AC321,UK	62.3 	45.2 
A,PTP_RT,D1-5,F,AC32A,AT	: 	27.4 
A,PTP_RT,D1-5,F,AC32A,BE	54.4 	58.1 
A,PTP_RT,D1-5,F,AC32A,BG	34.4 	: 
A,PTP_RT,D1-5,F,AC32A,DE	39.1 	36.9 
A,PTP_RT,D1-5,F,AC32A,EE	29.6 	25.8 
A,PTP_RT,D1-5,F,AC32A,EL	: 	28.0 
A,PTP_RT,D1-5,F,AC32A,ES	33.4 	33.8 
A,PTP_RT,D1-5,F,AC32A,FI	57.8 	57.2 
A,PTP_RT,D1-5,F,AC32A,FR	21.6 	24.5 
A,PTP_RT,D1-5,F,AC32A,HU	: 	36.2 
A,PTP_RT,D1-5,F,AC32A,IT	22.2 	23.6 
A,PTP_RT,D1-5,F,AC32A,LT	50.8 	: 
A,PTP_RT,D1-5,F,AC32A,LU	: 	54.8 
A,PTP_RT,D1-5,F,AC32A,LV	39.2 	: 
A,PTP_RT,D1-5,F,AC32A,NL	: 	50.5 
A,PTP_RT,D1-5,F,AC32A,NO	6.4 	33.6 
A,PTP_RT,D1-5,F,AC32A,PL	47.6 	31.0 
A,PTP_RT,D1-5,F,AC32A,RO	: 	40.7 
A,PTP_RT,D1-5,F,AC32A,RS	: 	32.4 
