A,F,M01,AC39,PTP_RT,FI	3.98 
A,F,M01,AC39,PTP_RT,NO	0.76 
A,F,M01,AC39,PTP_RT,RS	5.03 
A,F,M01,AC39,PTP_TIME,AT	: u
A,F,M01,AC39,PTP_TIME,BG	: u
A,F,M01,AC39,PTP_TIME,DE	0:48 u
A,F,M01,AC39,PTP_TIME,EE	: u
A,F,M01,AC39,PTP_TIME,FI	: u
A,F,M01,AC39,PTP_TIME,NO	: u
A,F,M01,AC39,PTP_TIME,RS	: u
A,F,M01,AC39,TIME_SP,AT	0:02 
A,F,M01,AC39,TIME_SP,BG	0:01 
A,F,M01,AC39,TIME_SP,DE	0:01 
A,F,M01,AC39,TIME_SP,EE	0:03 
A,F,M01,AC39,TIME_SP,FI	0:04 
A,F,M01,AC39,TIME_SP,NO	0:00 
A,F,M01,AC39,TIME_SP,RS	0:03 
A,F,M01,AC3_713,PTP_RT,AT	89.23 
A,F,M01,AC3_713,PTP_RT,BG	94.37 
A,F,M01,AC3_713,PTP_RT,DE	90.74 
A,F,M01,AC3_713,PTP_RT,EE	88.67 
A,F,M01,AC3_713,PTP_RT,FI	92.58 
A,F,M01,AC3_713,PTP_RT,NO	85.53 
A,F,M01,AC3_713,PTP_RT,RS	94.84 
A,F,M01,AC3_713,PTP_TIME,AT	4:06 
A,F,M01,AC3_713,PTP_TIME,BG	3:51 
A,F,M01,AC3_713,PTP_TIME,DE	3:27 
A,F,M01,AC3_713,PTP_TIME,EE	3:00 
A,F,M01,AC3_713,PTP_TIME,FI	3:16 
A,F,M01,AC3_713,PTP_TIME,NO	3:19 
A,F,M01,AC3_713,PTP_TIME,RS	3:53 
A,F,M01,AC3_713,TIME_SP,AT	3:40 
A,F,M01,AC3_713,TIME_SP,BG	3:38 
A,F,M01,AC3_713,TIME_SP,DE	3:08 
A,F,M01,AC3_713,TIME_SP,EE	2:39 
A,F,M01,AC3_713,TIME_SP,FI	3:02 
A,F,M01,AC3_713,TIME_SP,NO	2:50 
A,F,M01,AC3_713,TIME_SP,RS	3:41 
A,F,M01,AC4,PTP_RT,AT	13.19 
A,F,M01,AC4,PTP_RT,BG	3.71 
A,F,M01,AC4,PTP_RT,DE	14.66 
A,F,M01,AC4,PTP_RT,EE	8.36 
A,F,M01,AC4,PTP_RT,FI	10.21 
A,F,M01,AC4,PTP_RT,NO	7.47 
