freq,sex,age,acl18,unit,geo\TIME_PERIOD	2020 
A,T,Y10-14,AC831,PTP_RT,FI	20.80 
A,T,Y10-14,AC831,PTP_RT,NO	13.62 
A,T,Y10-14,AC831,PTP_TIME,AT	1:32 
A,T,Y10-14,AC831,PTP_TIME,BG	1:22 
A,T,Y10-14,AC831,PTP_TIME,DE	1:37 
A,T,Y10-14,AC831,PTP_TIME,EE	1:31 
A,T,Y10-14,AC831,PTP_TIME,FI	1:37 
A,T,Y10-14,AC831,PTP_TIME,NO	1:40 
A,T,Y10-14,AC831,TIME_SP,AT	0:18 
A,T,Y10-14,AC831,TIME_SP,BG	0:13 
A,T,Y10-14,AC831,TIME_SP,DE	0:33 
A,T,Y10-14,AC831,TIME_SP,EE	0:17 
A,T,Y10-14,AC831,TIME_SP,FI	0:20 
A,T,Y10-14,AC831,TIME_SP,NO	0:14 
A,T,Y10-14,TOTAL,PTP_RT,AT	65.03 
A,T,Y10-14,TOTAL,PTP_RT,BG	84.11 
A,T,Y10-14,TOTAL,PTP_RT,DE	74.13 
A,T,Y10-14,TOTAL,PTP_RT,EE	61.22 
A,T,Y10-14,TOTAL,PTP_RT,FI	72.90 
A,T,Y10-14,TOTAL,PTP_RT,NO	70.76 
A,T,Y10-14,TOTAL,PTP_TIME,AT	2:56 
A,T,Y10-14,TOTAL,PTP_TIME,BG	2:24 
A,T,Y10-14,TOTAL,PTP_TIME,DE	3:38 
A,T,Y10-14,TOTAL,PTP_TIME,EE	2:44 
A,T,Y10-14,TOTAL,PTP_TIME,FI	2:36 
A,T,Y10-14,TOTAL,PTP_TIME,NO	3:31 
A,T,Y10-14,TOTAL,TIME_SP,AT	1:54 
A,T,Y10-14,TOTAL,TIME_SP,BG	2:01 
A,T,Y10-14,TOTAL,TIME_SP,DE	2:42 
A,T,Y10-14,TOTAL,TIME_SP,EE	1:41 
A,T,Y10-14,TOTAL,TIME_SP,FI	1:54 
A,T,Y10-14,TOTAL,TIME_SP,NO	2:29 
A,T,Y15-24,AC021,PTP_RT,AT	19.76 
A,T,Y15-24,AC021,PTP_RT,BG	4.02 
A,T,Y15-24,AC021,PTP_RT,DE	15.47 
A,T,Y15-24,AC021,PTP_RT,EE	5.75 
A,T,Y15-24,AC021,PTP_RT,FI	14.13 
A,T,Y15-24,AC021,PTP_RT,NO	17.25 
A,T,Y15-24,AC021,PTP_RT,RS	22.39 
A,T,Y15-24,AC021,PTP_TIME,AT	1:37 
A,T,Y15-24,AC021,PTP_TIME,BG	0:53 u
A,T,Y15-24,AC021,PTP_TIME,DE	1:20 
A,T,Y15-24,AC021,PTP_TIME,EE	2:07 u
A,T,Y15-24,AC021,PTP_TIME,FI	1:06 
A,T,Y15-24,AC021,PTP_TIME,NO	2:14 
A,T,Y15-24,AC021,PTP_TIME,RS	1:00 
A,T,Y15-24,AC021,TIME_SP,AT	0:19 
A,T,Y15-24,AC021,TIME_SP,BG	0:02 
A,T,Y15-24,AC021,TIME_SP,DE	0:12 
A,T,Y15-24,AC021,TIME_SP,EE	0:07 
A,T,Y15-24,AC021,TIME_SP,FI	0:09 
A,T,Y15-24,AC021,TIME_SP,NO	0:23 
A,T,Y15-24,AC021,TIME_SP,RS	0:13 
A,T,Y15-24,AC121,PTP_RT,AT	5.45 
A,T,Y15-24,AC121,PTP_RT,BG	11.33 
A,T,Y15-24,AC121,PTP_RT,DE	12.81 
A,T,Y15-24,AC121,PTP_RT,EE	8.32 
A,T,Y15-24,AC121,PTP_RT,FI	3.88 
A,T,Y15-24,AC121,PTP_RT,NO	0.95 
A,T,Y15-24,AC121,PTP_RT,RS	12.63 
A,T,Y15-24,AC121,PTP_TIME,AT	0:44 
A,T,Y15-24,AC121,PTP_TIME,BG	0:53 
A,T,Y15-24,AC121,PTP_TIME,DE	0:39 
A,T,Y15-24,AC121,PTP_TIME,EE	0:37 u
A,T,Y15-24,AC121,PTP_TIME,FI	0:38 u
A,T,Y15-24,AC121,PTP_TIME,NO	: u
A,T,Y15-24,AC121,PTP_TIME,RS	1:02 
A,T,Y15-24,AC121,TIME_SP,AT	0:02 
A,T,Y15-24,AC121,TIME_SP,BG	0:06 
A,T,Y15-24,AC121,TIME_SP,DE	0:05 
A,T,Y15-24,AC121,TIME_SP,EE	0:03 
A,T,Y15-24,AC121,TIME_SP,FI	0:01 
A,T,Y15-24,AC121,TIME_SP,NO	0:03 
A,T,Y15-24,AC121,TIME_SP,RS	0:08 
A,T,Y15-24,AC38,PTP_RT,AT	0.18 
A,T,Y15-24,AC38,PTP_RT,BG	4.07 
A,T,Y15-24,AC38,PTP_RT,DE	1.20 
A,T,Y15-24,AC38,PTP_RT,EE	2.08 
A,T,Y15-24,AC38,PTP_RT,FI	1.12 
A,T,Y15-24,AC38,PTP_RT,NO	0.36 
A,T,Y15-24,AC38,PTP_RT,RS	2.67 
A,T,Y15-24,AC38,PTP_TIME,AT	: u
A,T,Y15-24,AC38,PTP_TIME,BG	1:10 u
A,T,Y15-24,AC38,PTP_TIME,DE	3:04 
A,T,Y15-24,AC38,PTP_TIME,EE	: u
A,T,Y15-24,AC38,PTP_TIME,FI	: u
A,T,Y15-24,AC38,PTP_TIME,NO	: u
A,T,Y15-24,AC38,PTP_TIME,RS	1:14 u
A,T,Y15-24,AC38,TIME_SP,AT	0:00 
A,T,Y15-24,AC38,TIME_SP,BG	0:03 
A,T,Y15-24,AC38,TIME_SP,DE	0:02 
A,T,Y15-24,AC38,TIME_SP,EE	0:01 
A,T,Y15-24,AC38,TIME_SP,FI	0:01 
A,T,Y15-24,AC38,TIME_SP,NO	0:00 
A,T,Y15-24,AC38,TIME_SP,RS	0:02 
A,T,Y15-24,AC3_713_X_38,PTP_RT,AT	11.82 
A,T,Y15-24,AC3_713_X_38,PTP_RT,BG	0.72 
A,T,Y15-24,AC3_713_X_38,PTP_RT,DE	13.14 
A,T,Y15-24,AC3_713_X_38,PTP_RT,EE	11.94 
A,T,Y15-24,AC3_713_X_38,PTP_RT,FI	8.36 
A,T,Y15-24,AC3_713_X_38,PTP_RT,NO	13.48 
A,T,Y15-24,AC3_713_X_38,PTP_RT,RS	9.27 
A,T,Y15-24,AC3_713_X_38,PTP_TIME,AT	0:57 
A,T,Y15-24,AC3_713_X_38,PTP_TIME,BG	: u
A,T,Y15-24,AC3_713_X_38,PTP_TIME,DE	0:45 
A,T,Y15-24,AC3_713_X_38,PTP_TIME,EE	0:39 
A,T,Y15-24,AC3_713_X_38,PTP_TIME,FI	1:09 
A,T,Y15-24,AC3_713_X_38,PTP_TIME,NO	1:35 
A,T,Y15-24,AC3_713_X_38,PTP_TIME,RS	0:36 
A,T,Y15-24,AC3_713_X_38,TIME_SP,AT	0:07 
A,T,Y15-24,AC3_713_X_38,TIME_SP,BG	0:00 
A,T,Y15-24,AC3_713_X_38,TIME_SP,DE	0:06 
A,T,Y15-24,AC3_713_X_38,TIME_SP,EE	0:05 
A,T,Y15-24,AC3_713_X_38,TIME_SP,FI	0:06 
A,T,Y15-24,AC3_713_X_38,TIME_SP,NO	0:13 
A,T,Y15-24,AC3_713_X_38,TIME_SP,RS	0:03 
A,T,Y15-24,AC511,PTP_RT,AT	16.38 
A,T,Y15-24,AC511,PTP_RT,BG	52.55 
A,T,Y15-24,AC511,PTP_RT,DE	21.45 
A,T,Y15-24,AC511,PTP_RT,EE	21.66 
A,T,Y15-24,AC511,PTP_RT,FI	5.99 
A,T,Y15-24,AC511,PTP_RT,NO	2.48 
A,T,Y15-24,AC511,PTP_RT,RS	41.82 
A,T,Y15-24,AC511,PTP_TIME,AT	1:09 
A,T,Y15-24,AC511,PTP_TIME,BG	1:30 
A,T,Y15-24,AC511,PTP_TIME,DE	1:28 
A,T,Y15-24,AC511,PTP_TIME,EE	1:11 
A,T,Y15-24,AC511,PTP_TIME,FI	1:04 
A,T,Y15-24,AC511,PTP_TIME,NO	: u
A,T,Y15-24,AC511,PTP_TIME,RS	1:27 
A,T,Y15-24,AC511,TIME_SP,AT	0:11 
A,T,Y15-24,AC511,TIME_SP,BG	0:47 
A,T,Y15-24,AC511,TIME_SP,DE	0:19 
A,T,Y15-24,AC511,TIME_SP,EE	0:15 
A,T,Y15-24,AC511,TIME_SP,FI	0:04 
A,T,Y15-24,AC511,TIME_SP,NO	0:02 
A,T,Y15-24,AC511,TIME_SP,RS	0:37 
A,T,Y15-24,AC512_513_519,PTP_RT,AT	19.99 
A,T,Y15-24,AC512_513_519,PTP_RT,BG	57.02 
A,T,Y15-24,AC512_513_519,PTP_RT,DE	33.82 
A,T,Y15-24,AC512_513_519,PTP_RT,EE	26.18 
A,T,Y15-24,AC512_513_519,PTP_RT,FI	19.89 
A,T,Y15-24,AC512_513_519,PTP_RT,NO	23.70 
A,T,Y15-24,AC512_513_519,PTP_RT,RS	41.20 
A,T,Y15-24,AC512_513_519,PTP_TIME,AT	2:19 
A,T,Y15-24,AC512_513_519,PTP_TIME,BG	2:02 
A,T,Y15-24,AC512_513_519,PTP_TIME,DE	2:38 
A,T,Y15-24,AC512_513_519,PTP_TIME,EE	2:10 
A,T,Y15-24,AC512_513_519,PTP_TIME,FI	2:25 
A,T,Y15-24,AC512_513_519,PTP_TIME,NO	2:08 
A,T,Y15-24,AC512_513_519,PTP_TIME,RS	1:55 
A,T,Y15-24,AC512_513_519,TIME_SP,AT	0:28 
A,T,Y15-24,AC512_513_519,TIME_SP,BG	1:10 
A,T,Y15-24,AC512_513_519,TIME_SP,DE	0:53 
A,T,Y15-24,AC512_513_519,TIME_SP,EE	0:34 
A,T,Y15-24,AC512_513_519,TIME_SP,FI	0:29 
A,T,Y15-24,AC512_513_519,TIME_SP,NO	0:30 
A,T,Y15-24,AC512_513_519,TIME_SP,RS	0:47 
A,T,Y15-24,AC514-516,PTP_RT,AT	31.66 
A,T,Y15-24,AC514-516,PTP_RT,BG	24.32 
A,T,Y15-24,AC514-516,PTP_RT,DE	27.29 
A,T,Y15-24,AC514-516,PTP_RT,EE	22.36 
A,T,Y15-24,AC514-516,PTP_RT,FI	25.87 
A,T,Y15-24,AC514-516,PTP_RT,NO	41.54 
A,T,Y15-24,AC514-516,PTP_RT,RS	28.79 
A,T,Y15-24,AC514-516,PTP_TIME,AT	1:46 
A,T,Y15-24,AC514-516,PTP_TIME,BG	0:49 
A,T,Y15-24,AC514-516,PTP_TIME,DE	1:52 
A,T,Y15-24,AC514-516,PTP_TIME,EE	1:24 
A,T,Y15-24,AC514-516,PTP_TIME,FI	1:38 
A,T,Y15-24,AC514-516,PTP_TIME,NO	2:34 
A,T,Y15-24,AC514-516,PTP_TIME,RS	1:05 
A,T,Y15-24,AC514-516,TIME_SP,AT	0:33 
A,T,Y15-24,AC514-516,TIME_SP,BG	0:12 
A,T,Y15-24,AC514-516,TIME_SP,DE	0:31 
A,T,Y15-24,AC514-516,TIME_SP,EE	0:19 
A,T,Y15-24,AC514-516,TIME_SP,FI	0:25 
A,T,Y15-24,AC514-516,TIME_SP,NO	1:04 
A,T,Y15-24,AC514-516,TIME_SP,RS	0:19 
A,T,Y15-24,AC531,PTP_RT,AT	4.68 
A,T,Y15-24,AC531,PTP_RT,BG	0.36 
A,T,Y15-24,AC531,PTP_RT,DE	0.13 
A,T,Y15-24,AC531,PTP_RT,EE	8.09 
A,T,Y15-24,AC531,PTP_RT,FI	17.11 
A,T,Y15-24,AC531,PTP_RT,NO	4.25 
A,T,Y15-24,AC531,PTP_RT,RS	2.17 
A,T,Y15-24,AC531,PTP_TIME,AT	1:03 
A,T,Y15-24,AC531,PTP_TIME,BG	: u
A,T,Y15-24,AC531,PTP_TIME,DE	: u
A,T,Y15-24,AC531,PTP_TIME,EE	1:05 u
A,T,Y15-24,AC531,PTP_TIME,FI	1:16 
A,T,Y15-24,AC531,PTP_TIME,NO	2:08 u
A,T,Y15-24,AC531,PTP_TIME,RS	: u
A,T,Y15-24,AC531,TIME_SP,AT	0:03 
A,T,Y15-24,AC531,TIME_SP,BG	0:00 
A,T,Y15-24,AC531,TIME_SP,DE	0:00 
A,T,Y15-24,AC531,TIME_SP,EE	0:05 
A,T,Y15-24,AC531,TIME_SP,FI	0:13 
A,T,Y15-24,AC531,TIME_SP,NO	0:05 
A,T,Y15-24,AC531,TIME_SP,RS	0:01 
A,T,Y15-24,AC72,PTP_RT,AT	3.96 
A,T,Y15-24,AC72,PTP_RT,BG	1.76 
A,T,Y15-24,AC72,PTP_RT,DE	7.71 
A,T,Y15-24,AC72,PTP_RT,EE	13.32 
A,T,Y15-24,AC72,PTP_RT,FI	23.90 
A,T,Y15-24,AC72,PTP_RT,NO	1.90 
A,T,Y15-24,AC72,PTP_RT,RS	13.89 
A,T,Y15-24,AC72,PTP_TIME,AT	1:32 u
A,T,Y15-24,AC72,PTP_TIME,BG	: u
A,T,Y15-24,AC72,PTP_TIME,DE	1:24 
A,T,Y15-24,AC72,PTP_TIME,EE	0:51 
A,T,Y15-24,AC72,PTP_TIME,FI	1:23 
A,T,Y15-24,AC72,PTP_TIME,NO	: u
A,T,Y15-24,AC72,PTP_TIME,RS	1:15 
A,T,Y15-24,AC72,TIME_SP,AT	0:04 
A,T,Y15-24,AC72,TIME_SP,BG	0:01 
A,T,Y15-24,AC72,TIME_SP,DE	0:06 
A,T,Y15-24,AC72,TIME_SP,EE	0:07 
A,T,Y15-24,AC72,TIME_SP,FI	0:20 
A,T,Y15-24,AC72,TIME_SP,NO	0:02 
A,T,Y15-24,AC72,TIME_SP,RS	0:10 
A,T,Y15-24,AC81,PTP_RT,AT	7.57 
A,T,Y15-24,AC81,PTP_RT,BG	0.60 
A,T,Y15-24,AC81,PTP_RT,DE	3.92 
A,T,Y15-24,AC81,PTP_RT,EE	8.53 
A,T,Y15-24,AC81,PTP_RT,FI	8.51 
A,T,Y15-24,AC81,PTP_RT,NO	3.32 
A,T,Y15-24,AC81,PTP_RT,RS	1.77 
A,T,Y15-24,AC81,PTP_TIME,AT	1:07 
A,T,Y15-24,AC81,PTP_TIME,BG	: u
A,T,Y15-24,AC81,PTP_TIME,DE	1:01 
A,T,Y15-24,AC81,PTP_TIME,EE	0:50 u
A,T,Y15-24,AC81,PTP_TIME,FI	1:18 
A,T,Y15-24,AC81,PTP_TIME,NO	1:10 u
A,T,Y15-24,AC81,PTP_TIME,RS	: u
A,T,Y15-24,AC81,TIME_SP,AT	0:05 
A,T,Y15-24,AC81,TIME_SP,BG	0:00 
A,T,Y15-24,AC81,TIME_SP,DE	0:02 
A,T,Y15-24,AC81,TIME_SP,EE	0:04 
A,T,Y15-24,AC81,TIME_SP,FI	0:07 
A,T,Y15-24,AC81,TIME_SP,NO	0:02 
A,T,Y15-24,AC81,TIME_SP,RS	0:01 
A,T,Y15-24,AC821,PTP_RT,AT	21.25 
A,T,Y15-24,AC821,PTP_RT,BG	36.50 
A,T,Y15-24,AC821,PTP_RT,DE	20.09 
A,T,Y15-24,AC821,PTP_RT,EE	31.37 
A,T,Y15-24,AC821,PTP_RT,FI	41.00 
A,T,Y15-24,AC821,PTP_RT,NO	26.25 
A,T,Y15-24,AC821,PTP_RT,RS	18.24 
A,T,Y15-24,AC821,PTP_TIME,AT	1:23 
A,T,Y15-24,AC821,PTP_TIME,BG	1:08 
A,T,Y15-24,AC821,PTP_TIME,DE	1:18 
A,T,Y15-24,AC821,PTP_TIME,EE	0:58 
A,T,Y15-24,AC821,PTP_TIME,FI	1:18 
A,T,Y15-24,AC821,PTP_TIME,NO	1:45 
A,T,Y15-24,AC821,PTP_TIME,RS	1:22 
A,T,Y15-24,AC821,TIME_SP,AT	0:18 
A,T,Y15-24,AC821,TIME_SP,BG	0:25 
A,T,Y15-24,AC821,TIME_SP,DE	0:16 
A,T,Y15-24,AC821,TIME_SP,EE	0:18 
A,T,Y15-24,AC821,TIME_SP,FI	0:32 
A,T,Y15-24,AC821,TIME_SP,NO	0:28 
A,T,Y15-24,AC821,TIME_SP,RS	0:15 
A,T,Y15-24,AC831,PTP_RT,AT	40.52 
A,T,Y15-24,AC831,PTP_RT,BG	32.59 
A,T,Y15-24,AC831,PTP_RT,DE	46.52 
A,T,Y15-24,AC831,PTP_RT,EE	44.39 
A,T,Y15-24,AC831,PTP_RT,FI	58.48 
A,T,Y15-24,AC831,PTP_RT,NO	32.84 
A,T,Y15-24,AC831,PTP_RT,RS	25.98 
A,T,Y15-24,AC831,PTP_TIME,AT	2:18 
A,T,Y15-24,AC831,PTP_TIME,BG	1:28 
A,T,Y15-24,AC831,PTP_TIME,DE	2:21 
A,T,Y15-24,AC831,PTP_TIME,EE	1:58 
A,T,Y15-24,AC831,PTP_TIME,FI	2:18 
A,T,Y15-24,AC831,PTP_TIME,NO	2:28 
A,T,Y15-24,AC831,PTP_TIME,RS	1:31 
A,T,Y15-24,AC831,TIME_SP,AT	0:56 
A,T,Y15-24,AC831,TIME_SP,BG	0:29 
A,T,Y15-24,AC831,TIME_SP,DE	1:06 
A,T,Y15-24,AC831,TIME_SP,EE	0:52 
A,T,Y15-24,AC831,TIME_SP,FI	1:21 
A,T,Y15-24,AC831,TIME_SP,NO	0:49 
A,T,Y15-24,AC831,TIME_SP,RS	0:24 
A,T,Y15-24,TOTAL,PTP_RT,AT	74.13 
A,T,Y15-24,TOTAL,PTP_RT,BG	92.51 
A,T,Y15-24,TOTAL,PTP_RT,DE	80.43 
A,T,Y15-24,TOTAL,PTP_RT,EE	75.99 
A,T,Y15-24,TOTAL,PTP_RT,FI	87.45 
A,T,Y15-24,TOTAL,PTP_RT,NO	77.76 
A,T,Y15-24,TOTAL,PTP_RT,RS	86.14 
A,T,Y15-24,TOTAL,PTP_TIME,AT	4:11 
A,T,Y15-24,TOTAL,PTP_TIME,BG	3:31 
A,T,Y15-24,TOTAL,PTP_TIME,DE	4:32 
A,T,Y15-24,TOTAL,PTP_TIME,EE	3:46 
A,T,Y15-24,TOTAL,PTP_TIME,FI	4:19 
A,T,Y15-24,TOTAL,PTP_TIME,NO	4:43 
A,T,Y15-24,TOTAL,PTP_TIME,RS	3:29 
A,T,Y15-24,TOTAL,TIME_SP,AT	3:06 
A,T,Y15-24,TOTAL,TIME_SP,BG	3:15 
A,T,Y15-24,TOTAL,TIME_SP,DE	3:39 
A,T,Y15-24,TOTAL,TIME_SP,EE	2:52 
A,T,Y15-24,TOTAL,TIME_SP,FI	3:47 
A,T,Y15-24,TOTAL,TIME_SP,NO	3:40 
A,T,Y15-24,TOTAL,TIME_SP,RS	3:00 
A,T,Y15-29,AC021,PTP_RT,AT	20.31 
A,T,Y15-29,AC021,PTP_RT,BG	3.84 
A,T,Y15-29,AC021,PTP_RT,DE	15.67 
A,T,Y15-29,AC021,PTP_RT,EE	6.51 
A,T,Y15-29,AC021,PTP_RT,FI	16.04 
A,T,Y15-29,AC021,PTP_RT,NO	18.09 
A,T,Y15-29,AC021,PTP_RT,RS	23.71 
A,T,Y15-29,AC021,PTP_TIME,AT	1:44 
A,T,Y15-29,AC021,PTP_TIME,BG	0:50 u
A,T,Y15-29,AC021,PTP_TIME,DE	1:19 
A,T,Y15-29,AC021,PTP_TIME,EE	1:38 
A,T,Y15-29,AC021,PTP_TIME,FI	0:59 
A,T,Y15-29,AC021,PTP_TIME,NO	2:18 
A,T,Y15-29,AC021,PTP_TIME,RS	1:00 
A,T,Y15-29,AC021,TIME_SP,AT	0:21 
A,T,Y15-29,AC021,TIME_SP,BG	0:02 
A,T,Y15-29,AC021,TIME_SP,DE	0:12 
A,T,Y15-29,AC021,TIME_SP,EE	0:06 
A,T,Y15-29,AC021,TIME_SP,FI	0:09 
A,T,Y15-29,AC021,TIME_SP,NO	0:25 
A,T,Y15-29,AC021,TIME_SP,RS	0:14 
A,T,Y15-29,AC121,PTP_RT,AT	7.48 
A,T,Y15-29,AC121,PTP_RT,BG	17.14 
A,T,Y15-29,AC121,PTP_RT,DE	17.78 
A,T,Y15-29,AC121,PTP_RT,EE	15.87 
A,T,Y15-29,AC121,PTP_RT,FI	10.31 
A,T,Y15-29,AC121,PTP_RT,NO	1.47 
A,T,Y15-29,AC121,PTP_RT,RS	23.95 
A,T,Y15-29,AC121,PTP_TIME,AT	0:42 
A,T,Y15-29,AC121,PTP_TIME,BG	0:52 
A,T,Y15-29,AC121,PTP_TIME,DE	0:38 
A,T,Y15-29,AC121,PTP_TIME,EE	0:38 
A,T,Y15-29,AC121,PTP_TIME,FI	0:39 
A,T,Y15-29,AC121,PTP_TIME,NO	4:48 u
A,T,Y15-29,AC121,PTP_TIME,RS	0:45 
A,T,Y15-29,AC121,TIME_SP,AT	0:03 
A,T,Y15-29,AC121,TIME_SP,BG	0:09 
A,T,Y15-29,AC121,TIME_SP,DE	0:07 
A,T,Y15-29,AC121,TIME_SP,EE	0:06 
A,T,Y15-29,AC121,TIME_SP,FI	0:04 
A,T,Y15-29,AC121,TIME_SP,NO	0:04 
A,T,Y15-29,AC121,TIME_SP,RS	0:11 
A,T,Y15-29,AC38,PTP_RT,AT	3.20 
A,T,Y15-29,AC38,PTP_RT,BG	6.62 
A,T,Y15-29,AC38,PTP_RT,DE	4.67 
A,T,Y15-29,AC38,PTP_RT,EE	4.41 
A,T,Y15-29,AC38,PTP_RT,FI	3.44 
A,T,Y15-29,AC38,PTP_RT,NO	1.50 
A,T,Y15-29,AC38,PTP_RT,RS	3.39 
A,T,Y15-29,AC38,PTP_TIME,AT	2:24 
A,T,Y15-29,AC38,PTP_TIME,BG	1:11 u
A,T,Y15-29,AC38,PTP_TIME,DE	2:54 
A,T,Y15-29,AC38,PTP_TIME,EE	2:01 u
A,T,Y15-29,AC38,PTP_TIME,FI	1:16 u
A,T,Y15-29,AC38,PTP_TIME,NO	: u
A,T,Y15-29,AC38,PTP_TIME,RS	1:05 u
A,T,Y15-29,AC38,TIME_SP,AT	0:05 
A,T,Y15-29,AC38,TIME_SP,BG	0:05 
A,T,Y15-29,AC38,TIME_SP,DE	0:08 
A,T,Y15-29,AC38,TIME_SP,EE	0:05 
A,T,Y15-29,AC38,TIME_SP,FI	0:03 
A,T,Y15-29,AC38,TIME_SP,NO	0:02 
A,T,Y15-29,AC38,TIME_SP,RS	0:02 
A,T,Y15-29,AC3_713_X_38,PTP_RT,AT	15.76 
A,T,Y15-29,AC3_713_X_38,PTP_RT,BG	1.13 
A,T,Y15-29,AC3_713_X_38,PTP_RT,DE	16.11 
A,T,Y15-29,AC3_713_X_38,PTP_RT,EE	14.34 
A,T,Y15-29,AC3_713_X_38,PTP_RT,FI	11.21 
A,T,Y15-29,AC3_713_X_38,PTP_RT,NO	16.89 
A,T,Y15-29,AC3_713_X_38,PTP_RT,RS	9.70 
A,T,Y15-29,AC3_713_X_38,PTP_TIME,AT	1:02 
A,T,Y15-29,AC3_713_X_38,PTP_TIME,BG	: u
A,T,Y15-29,AC3_713_X_38,PTP_TIME,DE	0:49 
A,T,Y15-29,AC3_713_X_38,PTP_TIME,EE	0:43 
A,T,Y15-29,AC3_713_X_38,PTP_TIME,FI	1:03 
A,T,Y15-29,AC3_713_X_38,PTP_TIME,NO	1:40 
A,T,Y15-29,AC3_713_X_38,PTP_TIME,RS	0:35 
A,T,Y15-29,AC3_713_X_38,TIME_SP,AT	0:10 
A,T,Y15-29,AC3_713_X_38,TIME_SP,BG	0:00 
A,T,Y15-29,AC3_713_X_38,TIME_SP,DE	0:08 
A,T,Y15-29,AC3_713_X_38,TIME_SP,EE	0:06 
A,T,Y15-29,AC3_713_X_38,TIME_SP,FI	0:07 
A,T,Y15-29,AC3_713_X_38,TIME_SP,NO	0:17 
A,T,Y15-29,AC3_713_X_38,TIME_SP,RS	0:03 
A,T,Y15-29,AC511,PTP_RT,AT	15.19 
A,T,Y15-29,AC511,PTP_RT,BG	50.97 
A,T,Y15-29,AC511,PTP_RT,DE	20.33 
A,T,Y15-29,AC511,PTP_RT,EE	22.10 
A,T,Y15-29,AC511,PTP_RT,FI	6.08 
A,T,Y15-29,AC511,PTP_RT,NO	2.00 
A,T,Y15-29,AC511,PTP_RT,RS	40.97 
A,T,Y15-29,AC511,PTP_TIME,AT	1:19 
A,T,Y15-29,AC511,PTP_TIME,BG	1:30 
A,T,Y15-29,AC511,PTP_TIME,DE	1:41 
A,T,Y15-29,AC511,PTP_TIME,EE	1:16 
A,T,Y15-29,AC511,PTP_TIME,FI	1:04 
A,T,Y15-29,AC511,PTP_TIME,NO	1:05 u
A,T,Y15-29,AC511,PTP_TIME,RS	1:25 
A,T,Y15-29,AC511,TIME_SP,AT	0:12 
A,T,Y15-29,AC511,TIME_SP,BG	0:46 
A,T,Y15-29,AC511,TIME_SP,DE	0:21 
A,T,Y15-29,AC511,TIME_SP,EE	0:17 
A,T,Y15-29,AC511,TIME_SP,FI	0:04 
A,T,Y15-29,AC511,TIME_SP,NO	0:01 
A,T,Y15-29,AC511,TIME_SP,RS	0:35 
A,T,Y15-29,AC512_513_519,PTP_RT,AT	20.00 
A,T,Y15-29,AC512_513_519,PTP_RT,BG	55.38 
A,T,Y15-29,AC512_513_519,PTP_RT,DE	32.98 
A,T,Y15-29,AC512_513_519,PTP_RT,EE	25.35 
A,T,Y15-29,AC512_513_519,PTP_RT,FI	21.58 
A,T,Y15-29,AC512_513_519,PTP_RT,NO	23.24 
A,T,Y15-29,AC512_513_519,PTP_RT,RS	38.58 
A,T,Y15-29,AC512_513_519,PTP_TIME,AT	2:33 
A,T,Y15-29,AC512_513_519,PTP_TIME,BG	2:01 
A,T,Y15-29,AC512_513_519,PTP_TIME,DE	2:41 
A,T,Y15-29,AC512_513_519,PTP_TIME,EE	2:17 
A,T,Y15-29,AC512_513_519,PTP_TIME,FI	2:02 
A,T,Y15-29,AC512_513_519,PTP_TIME,NO	2:01 
A,T,Y15-29,AC512_513_519,PTP_TIME,RS	1:56 
A,T,Y15-29,AC512_513_519,TIME_SP,AT	0:31 
A,T,Y15-29,AC512_513_519,TIME_SP,BG	1:07 
A,T,Y15-29,AC512_513_519,TIME_SP,DE	0:53 
A,T,Y15-29,AC512_513_519,TIME_SP,EE	0:35 
A,T,Y15-29,AC512_513_519,TIME_SP,FI	0:26 
A,T,Y15-29,AC512_513_519,TIME_SP,NO	0:28 
A,T,Y15-29,AC512_513_519,TIME_SP,RS	0:45 
A,T,Y15-29,AC514-516,PTP_RT,AT	31.05 
A,T,Y15-29,AC514-516,PTP_RT,BG	22.21 
A,T,Y15-29,AC514-516,PTP_RT,DE	27.71 
A,T,Y15-29,AC514-516,PTP_RT,EE	24.09 
A,T,Y15-29,AC514-516,PTP_RT,FI	28.78 
A,T,Y15-29,AC514-516,PTP_RT,NO	39.61 
A,T,Y15-29,AC514-516,PTP_RT,RS	30.01 
A,T,Y15-29,AC514-516,PTP_TIME,AT	1:45 
A,T,Y15-29,AC514-516,PTP_TIME,BG	0:46 
A,T,Y15-29,AC514-516,PTP_TIME,DE	1:48 
A,T,Y15-29,AC514-516,PTP_TIME,EE	1:14 
A,T,Y15-29,AC514-516,PTP_TIME,FI	1:24 
A,T,Y15-29,AC514-516,PTP_TIME,NO	2:19 
A,T,Y15-29,AC514-516,PTP_TIME,RS	1:00 
A,T,Y15-29,AC514-516,TIME_SP,AT	0:33 
A,T,Y15-29,AC514-516,TIME_SP,BG	0:10 
A,T,Y15-29,AC514-516,TIME_SP,DE	0:30 
A,T,Y15-29,AC514-516,TIME_SP,EE	0:18 
A,T,Y15-29,AC514-516,TIME_SP,FI	0:24 
A,T,Y15-29,AC514-516,TIME_SP,NO	0:55 
A,T,Y15-29,AC514-516,TIME_SP,RS	0:18 
A,T,Y15-29,AC531,PTP_RT,AT	5.32 
A,T,Y15-29,AC531,PTP_RT,BG	0.55 
A,T,Y15-29,AC531,PTP_RT,DE	0.17 
A,T,Y15-29,AC531,PTP_RT,EE	7.66 
