freq,sex,wstatus,acl18,unit,geo\TIME_PERIOD	2020 
A,F,NEMP,AC6_X_611,PTP_TIME,AT	1:20 
A,F,NEMP,AC6_X_611,PTP_TIME,BG	1:35 
A,F,NEMP,AC6_X_611,PTP_TIME,DE	1:12 
A,F,NEMP,AC6_X_611,PTP_TIME,EE	0:55 
A,F,NEMP,AC6_X_611,PTP_TIME,FI	1:01 
A,F,NEMP,AC6_X_611,PTP_TIME,NO	2:00 
A,F,NEMP,AC6_X_611,PTP_TIME,RS	1:49 
A,F,NEMP,AC6_X_611,TIME_SP,AT	0:15 
A,F,NEMP,AC6_X_611,TIME_SP,BG	0:04 
A,F,NEMP,AC6_X_611,TIME_SP,DE	0:16 
A,F,NEMP,AC6_X_611,TIME_SP,EE	0:15 
A,F,NEMP,AC6_X_611,TIME_SP,FI	0:18 
A,F,NEMP,AC6_X_611,TIME_SP,NO	0:30 
A,F,NEMP,AC6_X_611,TIME_SP,RS	0:04 
A,F,NEMP,AC711_712_719_731_732_739,PTP_RT,AT	18.76 
A,F,NEMP,AC711_712_719_731_732_739,PTP_RT,BG	3.53 
A,F,NEMP,AC711_712_719_731_732_739,PTP_RT,DE	21.39 
A,F,NEMP,AC711_712_719_731_732_739,PTP_RT,EE	21.36 
A,F,NEMP,AC711_712_719_731_732_739,PTP_RT,FI	29.68 
A,F,NEMP,AC711_712_719_731_732_739,PTP_RT,NO	18.65 
A,F,NEMP,AC711_712_719_731_732_739,PTP_RT,RS	4.05 
A,F,NEMP,AC711_712_719_731_732_739,PTP_TIME,AT	1:17 
A,F,NEMP,AC711_712_719_731_732_739,PTP_TIME,BG	1:08 
A,F,NEMP,AC711_712_719_731_732_739,PTP_TIME,DE	1:34 
A,F,NEMP,AC711_712_719_731_732_739,PTP_TIME,EE	1:13 
A,F,NEMP,AC711_712_719_731_732_739,PTP_TIME,FI	1:19 
A,F,NEMP,AC711_712_719_731_732_739,PTP_TIME,NO	1:51 
A,F,NEMP,AC711_712_719_731_732_739,PTP_TIME,RS	1:06 
A,F,NEMP,AC711_712_719_731_732_739,TIME_SP,AT	0:14 
A,F,NEMP,AC711_712_719_731_732_739,TIME_SP,BG	0:02 
A,F,NEMP,AC711_712_719_731_732_739,TIME_SP,DE	0:20 
A,F,NEMP,AC711_712_719_731_732_739,TIME_SP,EE	0:16 
A,F,NEMP,AC711_712_719_731_732_739,TIME_SP,FI	0:24 
A,F,NEMP,AC711_712_719_731_732_739,TIME_SP,NO	0:21 
A,F,NEMP,AC711_712_719_731_732_739,TIME_SP,RS	0:03 
A,F,NEMP,AC72,PTP_RT,AT	8.07 
A,F,NEMP,AC72,PTP_RT,BG	4.26 
A,F,NEMP,AC72,PTP_RT,DE	19.42 
A,F,NEMP,AC72,PTP_RT,EE	18.64 
A,F,NEMP,AC72,PTP_RT,FI	27.29 
A,F,NEMP,AC72,PTP_RT,NO	4.11 
A,F,NEMP,AC72,PTP_RT,RS	10.93 
A,F,NEMP,AC72,PTP_TIME,AT	1:15 
A,F,NEMP,AC72,PTP_TIME,BG	1:16 
A,F,NEMP,AC72,PTP_TIME,DE	0:58 
A,F,NEMP,AC72,PTP_TIME,EE	1:30 
A,F,NEMP,AC72,PTP_TIME,FI	1:03 
A,F,NEMP,AC72,PTP_TIME,NO	1:10 u
A,F,NEMP,AC72,PTP_TIME,RS	1:20 
A,F,NEMP,AC72,TIME_SP,AT	0:06 
A,F,NEMP,AC72,TIME_SP,BG	0:03 
A,F,NEMP,AC72,TIME_SP,DE	0:11 
A,F,NEMP,AC72,TIME_SP,EE	0:17 
A,F,NEMP,AC72,TIME_SP,FI	0:17 
A,F,NEMP,AC72,TIME_SP,NO	0:03 
A,F,NEMP,AC72,TIME_SP,RS	0:09 
A,F,NEMP,AC733-735,PTP_RT,AT	5.52 
A,F,NEMP,AC733-735,PTP_RT,BG	1.63 
A,F,NEMP,AC733-735,PTP_RT,DE	9.20 
A,F,NEMP,AC733-735,PTP_RT,EE	3.28 
A,F,NEMP,AC733-735,PTP_RT,FI	8.64 
A,F,NEMP,AC733-735,PTP_RT,NO	5.28 
A,F,NEMP,AC733-735,PTP_RT,RS	1.86 
A,F,NEMP,AC733-735,PTP_TIME,AT	1:42 
A,F,NEMP,AC733-735,PTP_TIME,BG	1:27 u
A,F,NEMP,AC733-735,PTP_TIME,DE	1:34 
A,F,NEMP,AC733-735,PTP_TIME,EE	1:31 
A,F,NEMP,AC733-735,PTP_TIME,FI	1:48 
A,F,NEMP,AC733-735,PTP_TIME,NO	1:26 u
A,F,NEMP,AC733-735,PTP_TIME,RS	1:19 u
A,F,NEMP,AC733-735,TIME_SP,AT	0:06 
A,F,NEMP,AC733-735,TIME_SP,BG	0:01 
A,F,NEMP,AC733-735,TIME_SP,DE	0:09 
A,F,NEMP,AC733-735,TIME_SP,EE	0:03 
A,F,NEMP,AC733-735,TIME_SP,FI	0:09 
A,F,NEMP,AC733-735,TIME_SP,NO	0:05 
A,F,NEMP,AC733-735,TIME_SP,RS	0:01 
A,F,NEMP,AC812,PTP_RT,AT	12.39 
A,F,NEMP,AC812,PTP_RT,BG	12.08 
A,F,NEMP,AC812,PTP_RT,DE	20.76 
A,F,NEMP,AC812,PTP_RT,EE	28.47 
A,F,NEMP,AC812,PTP_RT,FI	22.20 
A,F,NEMP,AC812,PTP_RT,NO	22.39 
A,F,NEMP,AC812,PTP_RT,RS	10.52 
A,F,NEMP,AC812,PTP_TIME,AT	1:20 
A,F,NEMP,AC812,PTP_TIME,BG	1:25 
A,F,NEMP,AC812,PTP_TIME,DE	1:27 
A,F,NEMP,AC812,PTP_TIME,EE	1:23 
A,F,NEMP,AC812,PTP_TIME,FI	1:24 
A,F,NEMP,AC812,PTP_TIME,NO	1:30 
A,F,NEMP,AC812,PTP_TIME,RS	1:30 
A,F,NEMP,AC812,TIME_SP,AT	0:10 
A,F,NEMP,AC812,TIME_SP,BG	0:10 
A,F,NEMP,AC812,TIME_SP,DE	0:18 
A,F,NEMP,AC812,TIME_SP,EE	0:24 
A,F,NEMP,AC812,TIME_SP,FI	0:19 
A,F,NEMP,AC812,TIME_SP,NO	0:20 
A,F,NEMP,AC812,TIME_SP,RS	0:09 
A,F,NEMP,AC81_X_812,PTP_RT,AT	33.01 
A,F,NEMP,AC81_X_812,PTP_RT,BG	6.60 
A,F,NEMP,AC81_X_812,PTP_RT,DE	39.25 
A,F,NEMP,AC81_X_812,PTP_RT,EE	35.71 
A,F,NEMP,AC81_X_812,PTP_RT,FI	57.71 
A,F,NEMP,AC81_X_812,PTP_RT,NO	22.89 
A,F,NEMP,AC81_X_812,PTP_RT,RS	12.19 
A,F,NEMP,AC81_X_812,PTP_TIME,AT	1:02 
A,F,NEMP,AC81_X_812,PTP_TIME,BG	0:51 
A,F,NEMP,AC81_X_812,PTP_TIME,DE	1:06 
A,F,NEMP,AC81_X_812,PTP_TIME,EE	0:57 
A,F,NEMP,AC81_X_812,PTP_TIME,FI	1:08 
A,F,NEMP,AC81_X_812,PTP_TIME,NO	1:02 
A,F,NEMP,AC81_X_812,PTP_TIME,RS	0:59 
A,F,NEMP,AC81_X_812,TIME_SP,AT	0:20 
A,F,NEMP,AC81_X_812,TIME_SP,BG	0:03 
A,F,NEMP,AC81_X_812,TIME_SP,DE	0:26 
A,F,NEMP,AC81_X_812,TIME_SP,EE	0:20 
A,F,NEMP,AC81_X_812,TIME_SP,FI	0:39 
A,F,NEMP,AC81_X_812,TIME_SP,NO	0:14 
A,F,NEMP,AC81_X_812,TIME_SP,RS	0:07 
A,F,NEMP,AC821,PTP_RT,AT	81.15 
A,F,NEMP,AC821,PTP_RT,BG	91.24 
A,F,NEMP,AC821,PTP_RT,DE	81.89 
A,F,NEMP,AC821,PTP_RT,EE	86.84 
A,F,NEMP,AC821,PTP_RT,FI	87.76 
A,F,NEMP,AC821,PTP_RT,NO	72.95 
A,F,NEMP,AC821,PTP_RT,RS	88.95 
A,F,NEMP,AC821,PTP_TIME,AT	2:56 
A,F,NEMP,AC821,PTP_TIME,BG	2:47 
A,F,NEMP,AC821,PTP_TIME,DE	3:06 
A,F,NEMP,AC821,PTP_TIME,EE	2:58 
A,F,NEMP,AC821,PTP_TIME,FI	3:10 
A,F,NEMP,AC821,PTP_TIME,NO	3:13 
A,F,NEMP,AC821,PTP_TIME,RS	3:09 
A,F,NEMP,AC821,TIME_SP,AT	2:23 
A,F,NEMP,AC821,TIME_SP,BG	2:33 
A,F,NEMP,AC821,TIME_SP,DE	2:33 
A,F,NEMP,AC821,TIME_SP,EE	2:34 
A,F,NEMP,AC821,TIME_SP,FI	2:47 
A,F,NEMP,AC821,TIME_SP,NO	2:21 
A,F,NEMP,AC821,TIME_SP,RS	2:48 
A,F,NEMP,AC831,PTP_RT,AT	5.96 
A,F,NEMP,AC831,PTP_RT,BG	4.48 
A,F,NEMP,AC831,PTP_RT,DE	12.55 
A,F,NEMP,AC831,PTP_RT,EE	17.57 
A,F,NEMP,AC831,PTP_RT,FI	17.92 
A,F,NEMP,AC831,PTP_RT,NO	5.68 
A,F,NEMP,AC831,PTP_RT,RS	3.90 
A,F,NEMP,AC831,PTP_TIME,AT	1:03 
A,F,NEMP,AC831,PTP_TIME,BG	0:48 
A,F,NEMP,AC831,PTP_TIME,DE	0:54 
A,F,NEMP,AC831,PTP_TIME,EE	1:03 
A,F,NEMP,AC831,PTP_TIME,FI	1:02 
A,F,NEMP,AC831,PTP_TIME,NO	0:55 u
A,F,NEMP,AC831,PTP_TIME,RS	0:53 
A,F,NEMP,AC831,TIME_SP,AT	0:04 
A,F,NEMP,AC831,TIME_SP,BG	0:02 
A,F,NEMP,AC831,TIME_SP,DE	0:07 
A,F,NEMP,AC831,TIME_SP,EE	0:11 
A,F,NEMP,AC831,TIME_SP,FI	0:11 
A,F,NEMP,AC831,TIME_SP,NO	0:03 
A,F,NEMP,AC831,TIME_SP,RS	0:02 
A,F,NEMP,AC9,PTP_RT,AT	61.76 
A,F,NEMP,AC9,PTP_RT,BG	76.80 
A,F,NEMP,AC9,PTP_RT,DE	78.74 
A,F,NEMP,AC9,PTP_RT,EE	65.78 
A,F,NEMP,AC9,PTP_RT,FI	66.16 
A,F,NEMP,AC9,PTP_RT,NO	58.63 
A,F,NEMP,AC9,PTP_RT,RS	61.02 
A,F,NEMP,AC9,PTP_TIME,AT	1:22 
A,F,NEMP,AC9,PTP_TIME,BG	1:09 
A,F,NEMP,AC9,PTP_TIME,DE	1:23 
A,F,NEMP,AC9,PTP_TIME,EE	1:38 
A,F,NEMP,AC9,PTP_TIME,FI	2:01 
A,F,NEMP,AC9,PTP_TIME,NO	1:54 
A,F,NEMP,AC9,PTP_TIME,RS	1:02 
A,F,NEMP,AC9,TIME_SP,AT	0:51 
A,F,NEMP,AC9,TIME_SP,BG	0:53 
A,F,NEMP,AC9,TIME_SP,DE	1:06 
A,F,NEMP,AC9,TIME_SP,EE	1:05 
A,F,NEMP,AC9,TIME_SP,FI	1:20 
A,F,NEMP,AC9,TIME_SP,NO	1:07 
A,F,NEMP,AC9,TIME_SP,RS	0:38 
A,F,NEMP,AC900,PTP_RT,AT	10.59 
A,F,NEMP,AC900,PTP_RT,BG	4.37 
A,F,NEMP,AC900,PTP_RT,DE	0.44 
A,F,NEMP,AC900,PTP_RT,EE	8.97 
A,F,NEMP,AC900,PTP_RT,FI	9.20 
A,F,NEMP,AC900,PTP_RT,NO	2.41 
A,F,NEMP,AC900,PTP_RT,RS	3.95 
A,F,NEMP,AC900,PTP_TIME,AT	0:48 
A,F,NEMP,AC900,PTP_TIME,BG	0:40 
A,F,NEMP,AC900,PTP_TIME,DE	0:50 u
A,F,NEMP,AC900,PTP_TIME,EE	1:00 
A,F,NEMP,AC900,PTP_TIME,FI	0:48 
A,F,NEMP,AC900,PTP_TIME,NO	: u
A,F,NEMP,AC900,PTP_TIME,RS	0:37 
A,F,NEMP,AC900,TIME_SP,AT	0:05 
A,F,NEMP,AC900,TIME_SP,BG	0:02 
A,F,NEMP,AC900,TIME_SP,DE	0:00 
A,F,NEMP,AC900,TIME_SP,EE	0:05 
A,F,NEMP,AC900,TIME_SP,FI	0:04 
A,F,NEMP,AC900,TIME_SP,NO	0:02 
A,F,NEMP,AC900,TIME_SP,RS	0:01 
A,F,NEMP,AC910,PTP_RT,AT	4.06 
A,F,NEMP,AC910,PTP_RT,BG	0.14 
A,F,NEMP,AC910,PTP_RT,DE	1.21 
A,F,NEMP,AC910,PTP_RT,EE	2.71 
A,F,NEMP,AC910,PTP_RT,FI	0.89 
A,F,NEMP,AC910,PTP_RT,NO	5.27 
A,F,NEMP,AC910,PTP_RT,RS	2.90 
A,F,NEMP,AC910,PTP_TIME,AT	0:55 
A,F,NEMP,AC910,PTP_TIME,BG	: u
A,F,NEMP,AC910,PTP_TIME,DE	0:51 
A,F,NEMP,AC910,PTP_TIME,EE	0:59 u
A,F,NEMP,AC910,PTP_TIME,FI	: u
A,F,NEMP,AC910,PTP_TIME,NO	0:42 u
A,F,NEMP,AC910,PTP_TIME,RS	0:43 u
A,F,NEMP,AC910,TIME_SP,AT	0:02 
A,F,NEMP,AC910,TIME_SP,BG	0:00 
A,F,NEMP,AC910,TIME_SP,DE	0:01 
A,F,NEMP,AC910,TIME_SP,EE	0:02 
A,F,NEMP,AC910,TIME_SP,FI	0:01 
A,F,NEMP,AC910,TIME_SP,NO	0:02 
A,F,NEMP,AC910,TIME_SP,RS	0:01 
A,F,NEMP,AC920,PTP_RT,AT	5.78 
A,F,NEMP,AC920,PTP_RT,BG	4.75 
A,F,NEMP,AC920,PTP_RT,DE	4.86 
A,F,NEMP,AC920,PTP_RT,EE	7.29 
A,F,NEMP,AC920,PTP_RT,FI	4.93 
A,F,NEMP,AC920,PTP_RT,NO	7.27 
A,F,NEMP,AC920,PTP_RT,RS	3.76 
A,F,NEMP,AC920,PTP_TIME,AT	1:21 
A,F,NEMP,AC920,PTP_TIME,BG	1:11 
A,F,NEMP,AC920,PTP_TIME,DE	1:01 
A,F,NEMP,AC920,PTP_TIME,EE	1:06 
A,F,NEMP,AC920,PTP_TIME,FI	0:50 
A,F,NEMP,AC920,PTP_TIME,NO	0:43 u
A,F,NEMP,AC920,PTP_TIME,RS	1:15 
A,F,NEMP,AC920,TIME_SP,AT	0:05 
A,F,NEMP,AC920,TIME_SP,BG	0:03 
A,F,NEMP,AC920,TIME_SP,DE	0:03 
A,F,NEMP,AC920,TIME_SP,EE	0:05 
A,F,NEMP,AC920,TIME_SP,FI	0:02 
A,F,NEMP,AC920,TIME_SP,NO	0:03 
A,F,NEMP,AC920,TIME_SP,RS	0:03 
A,F,NEMP,AC936,PTP_RT,AT	25.99 
A,F,NEMP,AC936,PTP_RT,BG	50.17 
A,F,NEMP,AC936,PTP_RT,DE	45.60 
A,F,NEMP,AC936,PTP_RT,EE	37.08 
A,F,NEMP,AC936,PTP_RT,FI	23.29 
A,F,NEMP,AC936,PTP_RT,NO	15.71 
A,F,NEMP,AC936,PTP_RT,RS	37.32 
A,F,NEMP,AC936,PTP_TIME,AT	0:32 
A,F,NEMP,AC936,PTP_TIME,BG	0:40 
A,F,NEMP,AC936,PTP_TIME,DE	0:42 
A,F,NEMP,AC936,PTP_TIME,EE	0:43 
A,F,NEMP,AC936,PTP_TIME,FI	0:35 
A,F,NEMP,AC936,PTP_TIME,NO	0:56 
A,F,NEMP,AC936,PTP_TIME,RS	0:38 
A,F,NEMP,AC936,TIME_SP,AT	0:08 
A,F,NEMP,AC936,TIME_SP,BG	0:20 
A,F,NEMP,AC936,TIME_SP,DE	0:19 
A,F,NEMP,AC936,TIME_SP,EE	0:16 
A,F,NEMP,AC936,TIME_SP,FI	0:08 
A,F,NEMP,AC936,TIME_SP,NO	0:09 
A,F,NEMP,AC936,TIME_SP,RS	0:14 
A,F,NEMP,AC938_939,PTP_RT,AT	6.00 
A,F,NEMP,AC938_939,PTP_RT,BG	5.60 
A,F,NEMP,AC938_939,PTP_RT,DE	7.24 
A,F,NEMP,AC938_939,PTP_RT,EE	7.51 
A,F,NEMP,AC938_939,PTP_RT,FI	6.50 
A,F,NEMP,AC938_939,PTP_RT,NO	6.36 
A,F,NEMP,AC938_939,PTP_RT,RS	3.69 
A,F,NEMP,AC938_939,PTP_TIME,AT	0:56 
A,F,NEMP,AC938_939,PTP_TIME,BG	0:46 
A,F,NEMP,AC938_939,PTP_TIME,DE	0:40 
A,F,NEMP,AC938_939,PTP_TIME,EE	0:56 
A,F,NEMP,AC938_939,PTP_TIME,FI	0:43 
A,F,NEMP,AC938_939,PTP_TIME,NO	0:45 u
A,F,NEMP,AC938_939,PTP_TIME,RS	1:00 
A,F,NEMP,AC938_939,TIME_SP,AT	0:03 
A,F,NEMP,AC938_939,TIME_SP,BG	0:03 
A,F,NEMP,AC938_939,TIME_SP,DE	0:03 
A,F,NEMP,AC938_939,TIME_SP,EE	0:04 
A,F,NEMP,AC938_939,TIME_SP,FI	0:03 
A,F,NEMP,AC938_939,TIME_SP,NO	0:03 
A,F,NEMP,AC938_939,TIME_SP,RS	0:02 
A,F,NEMP,AC940-980,PTP_RT,AT	26.69 
A,F,NEMP,AC940-980,PTP_RT,BG	42.24 
A,F,NEMP,AC940-980,PTP_RT,DE	47.37 
A,F,NEMP,AC940-980,PTP_RT,EE	28.68 
A,F,NEMP,AC940-980,PTP_RT,FI	28.25 
A,F,NEMP,AC940-980,PTP_RT,NO	39.14 
A,F,NEMP,AC940-980,PTP_RT,RS	30.32 
A,F,NEMP,AC940-980,PTP_TIME,AT	1:19 
A,F,NEMP,AC940-980,PTP_TIME,BG	0:51 
A,F,NEMP,AC940-980,PTP_TIME,DE	1:10 
A,F,NEMP,AC940-980,PTP_TIME,EE	1:11 
A,F,NEMP,AC940-980,PTP_TIME,FI	1:11 
A,F,NEMP,AC940-980,PTP_TIME,NO	1:28 
A,F,NEMP,AC940-980,PTP_TIME,RS	0:49 
A,F,NEMP,AC940-980,TIME_SP,AT	0:21 
A,F,NEMP,AC940-980,TIME_SP,BG	0:22 
A,F,NEMP,AC940-980,TIME_SP,DE	0:33 
A,F,NEMP,AC940-980,TIME_SP,EE	0:20 
A,F,NEMP,AC940-980,TIME_SP,FI	0:20 
A,F,NEMP,AC940-980,TIME_SP,NO	0:34 
A,F,NEMP,AC940-980,TIME_SP,RS	0:15 
A,F,NEMP,AC995-999,PTP_RT,AT	10.58 
A,F,NEMP,AC995-999,PTP_RT,BG	8.92 
A,F,NEMP,AC995-999,PTP_RT,DE	19.71 
A,F,NEMP,AC995-999,PTP_RT,EE	14.03 
A,F,NEMP,AC995-999,PTP_RT,FI	32.64 
A,F,NEMP,AC995-999,PTP_RT,NO	17.22 
A,F,NEMP,AC995-999,PTP_RT,RS	2.91 
A,F,NEMP,AC995-999,PTP_TIME,AT	0:56 
A,F,NEMP,AC995-999,PTP_TIME,BG	0:40 
A,F,NEMP,AC995-999,PTP_TIME,DE	0:36 
A,F,NEMP,AC995-999,PTP_TIME,EE	1:27 
A,F,NEMP,AC995-999,PTP_TIME,FI	2:07 
A,F,NEMP,AC995-999,PTP_TIME,NO	1:16 
A,F,NEMP,AC995-999,PTP_TIME,RS	0:28 u
A,F,NEMP,AC995-999,TIME_SP,AT	0:06 
A,F,NEMP,AC995-999,TIME_SP,BG	0:04 
A,F,NEMP,AC995-999,TIME_SP,DE	0:07 
A,F,NEMP,AC995-999,TIME_SP,EE	0:12 
A,F,NEMP,AC995-999,TIME_SP,FI	0:41 
A,F,NEMP,AC995-999,TIME_SP,NO	0:13 
A,F,NEMP,AC995-999,TIME_SP,RS	0:01 
A,F,NEMP,TOTAL,PTP_RT,AT	100.0 
A,F,NEMP,TOTAL,PTP_RT,BG	100.0 
A,F,NEMP,TOTAL,PTP_RT,DE	100.0 
A,F,NEMP,TOTAL,PTP_RT,EE	100.0 
A,F,NEMP,TOTAL,PTP_RT,FI	100.0 
A,F,NEMP,TOTAL,PTP_RT,NO	100.0 
A,F,NEMP,TOTAL,PTP_RT,RS	100.0 
A,F,NEMP,TOTAL,PTP_TIME,AT	24:00 
A,F,NEMP,TOTAL,PTP_TIME,BG	24:00 
A,F,NEMP,TOTAL,PTP_TIME,DE	24:00 
A,F,NEMP,TOTAL,PTP_TIME,EE	24:00 
A,F,NEMP,TOTAL,PTP_TIME,FI	24:00 
A,F,NEMP,TOTAL,PTP_TIME,NO	24:00 
A,F,NEMP,TOTAL,PTP_TIME,RS	24:00 
A,F,NEMP,TOTAL,TIME_SP,AT	24:00 
A,F,NEMP,TOTAL,TIME_SP,BG	24:00 
A,F,NEMP,TOTAL,TIME_SP,DE	24:00 
A,F,NEMP,TOTAL,TIME_SP,EE	24:00 
A,F,NEMP,TOTAL,TIME_SP,FI	24:00 
A,F,NEMP,TOTAL,TIME_SP,NO	24:00 
A,F,NEMP,TOTAL,TIME_SP,RS	24:00 
A,F,NSAL,AC0,PTP_RT,AT	100.0 
A,F,NSAL,AC0,PTP_RT,BG	100.0 
A,F,NSAL,AC0,PTP_RT,DE	100.0 
A,F,NSAL,AC0,PTP_RT,EE	99.49 
A,F,NSAL,AC0,PTP_RT,FI	100.0 
A,F,NSAL,AC0,PTP_RT,NO	100.0 
A,F,NSAL,AC0,PTP_RT,RS	100.0 
A,F,NSAL,AC0,PTP_TIME,AT	10:53 
A,F,NSAL,AC0,PTP_TIME,BG	11:37 
A,F,NSAL,AC0,PTP_TIME,DE	11:01 
A,F,NSAL,AC0,PTP_TIME,EE	11:14 
A,F,NSAL,AC0,PTP_TIME,FI	10:32 
A,F,NSAL,AC0,PTP_TIME,NO	10:28 
A,F,NSAL,AC0,PTP_TIME,RS	11:01 
A,F,NSAL,AC0,TIME_SP,AT	10:53 
A,F,NSAL,AC0,TIME_SP,BG	11:37 
A,F,NSAL,AC0,TIME_SP,DE	11:01 
A,F,NSAL,AC0,TIME_SP,EE	11:10 
A,F,NSAL,AC0,TIME_SP,FI	10:32 
A,F,NSAL,AC0,TIME_SP,NO	10:28 
A,F,NSAL,AC0,TIME_SP,RS	11:01 
A,F,NSAL,AC01,PTP_RT,AT	100.0 
A,F,NSAL,AC01,PTP_RT,BG	100.0 
A,F,NSAL,AC01,PTP_RT,DE	100.0 
A,F,NSAL,AC01,PTP_RT,EE	99.49 
A,F,NSAL,AC01,PTP_RT,FI	100.0 
A,F,NSAL,AC01,PTP_RT,NO	100.0 
A,F,NSAL,AC01,PTP_RT,RS	100.0 
A,F,NSAL,AC01,PTP_TIME,AT	8:22 
A,F,NSAL,AC01,PTP_TIME,BG	8:28 
A,F,NSAL,AC01,PTP_TIME,DE	8:30 
A,F,NSAL,AC01,PTP_TIME,EE	8:44 
A,F,NSAL,AC01,PTP_TIME,FI	8:11 
A,F,NSAL,AC01,PTP_TIME,NO	8:28 
A,F,NSAL,AC01,PTP_TIME,RS	8:09 
A,F,NSAL,AC01,TIME_SP,AT	8:22 
A,F,NSAL,AC01,TIME_SP,BG	8:28 
A,F,NSAL,AC01,TIME_SP,DE	8:30 
A,F,NSAL,AC01,TIME_SP,EE	8:41 
A,F,NSAL,AC01,TIME_SP,FI	8:11 
A,F,NSAL,AC01,TIME_SP,NO	8:28 
A,F,NSAL,AC01,TIME_SP,RS	8:09 
A,F,NSAL,AC021,PTP_RT,AT	96.50 
A,F,NSAL,AC021,PTP_RT,BG	100.0 
A,F,NSAL,AC021,PTP_RT,DE	98.78 
A,F,NSAL,AC021,PTP_RT,EE	97.84 
A,F,NSAL,AC021,PTP_RT,FI	95.43 
A,F,NSAL,AC021,PTP_RT,NO	86.55 
A,F,NSAL,AC021,PTP_RT,RS	99.43 
A,F,NSAL,AC021,PTP_TIME,AT	1:45 
A,F,NSAL,AC021,PTP_TIME,BG	2:15 
A,F,NSAL,AC021,PTP_TIME,DE	1:37 
A,F,NSAL,AC021,PTP_TIME,EE	1:38 
A,F,NSAL,AC021,PTP_TIME,FI	1:35 
A,F,NSAL,AC021,PTP_TIME,NO	1:32 
A,F,NSAL,AC021,PTP_TIME,RS	2:00 
A,F,NSAL,AC021,TIME_SP,AT	1:41 
A,F,NSAL,AC021,TIME_SP,BG	2:15 
A,F,NSAL,AC021,TIME_SP,DE	1:36 
A,F,NSAL,AC021,TIME_SP,EE	1:35 
A,F,NSAL,AC021,TIME_SP,FI	1:31 
A,F,NSAL,AC021,TIME_SP,NO	1:20 
A,F,NSAL,AC021,TIME_SP,RS	1:59 
A,F,NSAL,AC03,PTP_RT,AT	87.68 
A,F,NSAL,AC03,PTP_RT,BG	99.83 
A,F,NSAL,AC03,PTP_RT,DE	100.0 
A,F,NSAL,AC03,PTP_RT,EE	90.93 
A,F,NSAL,AC03,PTP_RT,FI	86.43 
A,F,NSAL,AC03,PTP_RT,NO	81.07 
A,F,NSAL,AC03,PTP_RT,RS	97.95 
A,F,NSAL,AC03,PTP_TIME,AT	0:57 
A,F,NSAL,AC03,PTP_TIME,BG	0:53 
A,F,NSAL,AC03,PTP_TIME,DE	0:54 
A,F,NSAL,AC03,PTP_TIME,EE	0:59 
A,F,NSAL,AC03,PTP_TIME,FI	0:58 
A,F,NSAL,AC03,PTP_TIME,NO	0:50 
A,F,NSAL,AC03,PTP_TIME,RS	0:54 
A,F,NSAL,AC03,TIME_SP,AT	0:50 
A,F,NSAL,AC03,TIME_SP,BG	0:53 
A,F,NSAL,AC03,TIME_SP,DE	0:54 
A,F,NSAL,AC03,TIME_SP,EE	0:53 
A,F,NSAL,AC03,TIME_SP,FI	0:50 
A,F,NSAL,AC03,TIME_SP,NO	0:40 
A,F,NSAL,AC03,TIME_SP,RS	0:53 
A,F,NSAL,AC1,PTP_RT,AT	65.80 
A,F,NSAL,AC1,PTP_RT,BG	64.96 
A,F,NSAL,AC1,PTP_RT,DE	62.96 
A,F,NSAL,AC1,PTP_RT,EE	67.74 
A,F,NSAL,AC1,PTP_RT,FI	71.28 
A,F,NSAL,AC1,PTP_RT,NO	55.43 
A,F,NSAL,AC1,PTP_RT,RS	72.55 
A,F,NSAL,AC1,PTP_TIME,AT	5:22 
A,F,NSAL,AC1,PTP_TIME,BG	7:29 
A,F,NSAL,AC1,PTP_TIME,DE	5:35 
A,F,NSAL,AC1,PTP_TIME,EE	6:52 
A,F,NSAL,AC1,PTP_TIME,FI	6:16 
A,F,NSAL,AC1,PTP_TIME,NO	6:06 
A,F,NSAL,AC1,PTP_TIME,RS	5:36 
A,F,NSAL,AC1,TIME_SP,AT	3:32 
A,F,NSAL,AC1,TIME_SP,BG	4:52 
A,F,NSAL,AC1,TIME_SP,DE	3:31 
A,F,NSAL,AC1,TIME_SP,EE	4:39 
A,F,NSAL,AC1,TIME_SP,FI	4:28 
A,F,NSAL,AC1,TIME_SP,NO	3:23 
A,F,NSAL,AC1,TIME_SP,RS	4:04 
A,F,NSAL,AC2,PTP_RT,AT	4.39 
A,F,NSAL,AC2,PTP_RT,BG	0.46 
A,F,NSAL,AC2,PTP_RT,DE	5.10 
A,F,NSAL,AC2,PTP_RT,EE	2.35 
A,F,NSAL,AC2,PTP_RT,FI	1.52 
A,F,NSAL,AC2,PTP_RT,NO	6.10 
A,F,NSAL,AC2,PTP_RT,RS	2.55 
A,F,NSAL,AC2,PTP_TIME,AT	2:47 u
A,F,NSAL,AC2,PTP_TIME,BG	: u
A,F,NSAL,AC2,PTP_TIME,DE	2:47 
A,F,NSAL,AC2,PTP_TIME,EE	: u
A,F,NSAL,AC2,PTP_TIME,FI	: u
A,F,NSAL,AC2,PTP_TIME,NO	: u
A,F,NSAL,AC2,PTP_TIME,RS	: u
A,F,NSAL,AC2,TIME_SP,AT	0:07 
A,F,NSAL,AC2,TIME_SP,BG	0:00 
A,F,NSAL,AC2,TIME_SP,DE	0:09 
A,F,NSAL,AC2,TIME_SP,EE	0:06 
